particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass
23.0,0.146,-0.09,0.984,0.408,-0.251,2.746,1.0,211.0,31.0,0.14
53.0,0.11,-0.23,0.926,0.055,-0.115,0.463,-1.0,-211.0,31.0,0.14
56.0,0.271,-0.03,0.955,0.334,-0.037,1.176,-1.0,-211.0,31.0,0.14
208.0,0.016,-0.199,0.979,0.052,-0.641,3.149,-1.0,-211.0,31.0,0.14
209.0,0.403,0.061,0.909,0.661,0.1,1.491,1.0,211.0,31.0,0.14
211.0,0.299,0.019,0.954,1.401,0.087,4.473,1.0,211.0,31.0,0.14
215.0,0.265,0.036,0.964,9.702,1.306,35.309,1.0,211.0,31.0,0.14
224.0,0.328,0.072,0.942,22.878,5.028,65.661,1.0,211.0,31.0,0.14
226.0,0.308,0.067,0.949,11.274,2.448,34.753,-1.0,-211.0,31.0,0.14
229.0,0.344,-0.001,0.939,2.881,-0.005,7.85,-1.0,-211.0,31.0,0.14
236.0,-0.559,-0.386,0.721,-0.558,-0.385,0.72,1.0,211.0,31.0,0.14
237.0,-0.869,-0.212,0.114,-0.28,-0.068,0.037,-1.0,-211.0,31.0,0.14
255.0,0.316,0.339,0.85,0.176,0.189,0.473,-1.0,-211.0,31.0,0.14
256.0,0.941,-0.218,-0.065,0.52,-0.12,-0.036,1.0,211.0,31.0,0.14
262.0,0.165,0.108,-0.98,0.615,0.401,-3.653,1.0,211.0,31.0,0.14
279.0,-0.7,0.661,0.19,-0.504,0.476,0.137,-1.0,-211.0,31.0,0.14
281.0,0.223,-0.078,0.967,0.309,-0.108,1.343,1.0,211.0,31.0,0.14
300.0,0.052,-0.309,0.92,0.031,-0.184,0.549,1.0,211.0,31.0,0.14
306.0,0.226,-0.138,0.959,0.327,-0.2,1.388,-1.0,-211.0,31.0,0.14
308.0,0.224,0.109,0.966,0.436,0.213,1.877,-1.0,-211.0,31.0,0.14
309.0,0.24,-0.033,0.97,1.101,-0.151,4.451,1.0,211.0,31.0,0.14
310.0,0.333,0.04,0.942,2.573,0.312,7.286,-1.0,-211.0,31.0,0.14
313.0,0.272,-0.009,0.962,2.142,-0.073,7.586,1.0,211.0,31.0,0.14
314.0,0.273,0.02,0.962,13.725,1.004,48.434,-1.0,-211.0,31.0,0.14
315.0,0.279,0.048,0.959,6.897,1.185,23.693,-1.0,-211.0,31.0,0.14
319.0,0.288,0.04,0.957,7.805,1.08,25.913,1.0,211.0,31.0,0.14
323.0,0.297,0.065,0.953,4.008,0.874,12.879,-1.0,-211.0,31.0,0.14
325.0,0.315,0.068,0.947,18.227,3.924,54.823,1.0,211.0,31.0,0.14
326.0,0.306,0.052,0.95,10.217,1.723,31.694,-1.0,-211.0,31.0,0.14
334.0,0.422,-0.188,0.886,1.283,-0.573,2.695,1.0,211.0,31.0,0.14
336.0,0.35,-0.258,0.889,0.346,-0.255,0.88,1.0,211.0,31.0,0.14
337.0,0.376,-0.005,0.924,0.691,-0.01,1.699,-1.0,-211.0,31.0,0.14
339.0,0.216,0.796,0.492,0.107,0.396,0.245,-1.0,-211.0,31.0,0.14
343.0,-0.259,-0.191,0.915,-0.149,-0.11,0.526,1.0,211.0,31.0,0.14
344.0,0.321,0.107,0.889,0.145,0.049,0.402,-1.0,-211.0,31.0,0.14
348.0,-0.002,-0.184,-0.97,-0.001,-0.164,-0.863,1.0,211.0,31.0,0.14
349.0,0.287,-0.879,0.164,0.116,-0.356,0.067,-1.0,-211.0,31.0,0.14
373.0,0.181,0.009,-0.974,0.184,0.009,-0.99,1.0,211.0,31.0,0.14
374.0,0.314,0.271,-0.907,0.558,0.481,-1.612,-1.0,-211.0,31.0,0.14
411.0,0.18,-0.005,0.981,0.369,-0.009,2.015,1.0,211.0,31.0,0.14
526.0,-0.224,-0.741,0.201,-0.184,-0.609,0.165,-1.0,-321.0,31.0,0.494
531.0,0.144,-0.988,-0.052,13.39,-92.185,-4.812,-1.0,-211.0,31.0,0.14
532.0,0.134,-0.989,-0.061,5.013,-36.908,-2.265,1.0,321.0,31.0,0.494
537.0,0.157,-0.985,-0.073,1.244,-7.819,-0.581,1.0,211.0,31.0,0.14
