hit_id,r,phi,z,layer_id,particle_id
1,3.1,0.4338709677419355,-4.24,1,296
2,5.05,0.4267326732673267,-6.88,2,296
3,8.85,0.4129943502824859,-12.040000000000001,3,296
4,12.25,0.4004081632653061,-16.68,4,296
5,29.9,0.3352240802675585,-40.800000000000004,5,296
6,37.1,0.30865768194070076,-50.68,6,296
7,44.3,0.281823927765237,-60.6,7,296
8,51.4,0.2552645914396887,-70.4,8,296
9,3.1,1.3806451612903226,-8.64,1,305
10,5.05,1.399009900990099,-14.08,2,305
11,8.85,1.432768361581921,-24.72,3,305
12,12.25,1.4636734693877549,-34.24,4,305
13,29.9,1.6251772575250836,-84.4,5,305
14,37.1,1.6926684636118596,-105.48,6,305
15,44.3,1.76255079006772,-127.04,7,305
16,51.4,1.8328249027237353,-148.96,8,305
17,3.1,-1.05,1.84,1,357
18,5.05,-1.0297029702970297,3.,2,357
19,8.85,-0.9898305084745763,5.24,3,357
20,12.25,-0.9542857142857142,7.24,4,357
21,29.9,-0.7656254180602006,17.96,5,357
22,37.1,-0.6853153638814016,22.52,6,357
23,44.3,-0.6026365688487584,27.2,7,357
24,51.4,-0.5170778210116731,32.04,8,357
25,3.1,-1.9258064516129032,1.8,1,379
26,5.05,-1.9465346534653465,2.96,2,379
27,8.85,-1.984180790960452,5.2,3,379
28,12.25,-2.017959183673469,7.2,4,379
29,29.9,-2.1981739130434783,17.76,5,379
30,37.1,-2.274517520215633,22.240000000000002,6,379
31,44.3,-2.352677200902934,26.84,7,379
32,51.4,-2.433579766536965,31.6,8,379
33,3.1,-2.079032258064516,14.56,1,381
34,5.05,-2.0514851485148515,23.72,2,381
35,8.85,-1.9983050847457628,41.64,3,381
36,12.25,-1.950612244897959,57.76,4,381
37,29.9,-1.6934046822742475,144.64000000000001,5,381
38,37.1,-1.5804043126684635,182.84,6,381
39,44.3,-1.4586997742663654,224.,7,381
40,51.4,-1.3267276264591439,268.56,8,381
41,3.1,1.9548387096774194,9.64,1,400
42,5.05,1.9386138613861386,15.68,2,400
43,8.85,1.9073446327683616,27.52,3,400
44,12.25,1.8791836734693876,38.12,4,400
45,29.9,1.7316120401337791,93.84,5,400
46,37.1,1.670307277628032,117.12,6,400
47,44.3,1.6070564334085777,140.84,7,400
48,51.4,1.5436264591439688,164.84,8,400
49,3.1,1.3548387096774193,-16.84,1,459
50,5.05,1.3524752475247526,-27.44,2,459
51,8.85,1.3480225988700565,-48.08,3,459
52,12.25,1.3448979591836734,-66.52,4,459
53,29.9,1.3262274247491639,-162.4,5,459
54,37.1,1.3186684636118597,-201.52,6,459
55,44.3,1.3110338600451465,-240.64000000000001,7,459
56,51.4,1.3035758754863813,-279.28000000000003,8,459
57,3.1,1.2096774193548387,-10.32,1,460
58,5.05,1.2188118811881188,-16.84,2,460
59,8.85,1.236723163841808,-29.52,3,460
60,12.25,1.2530612244897958,-40.88,4,460
61,29.9,1.3386220735785952,-100.04,5,460
62,37.1,1.3737466307277626,-124.36,6,460
63,44.3,1.4090428893905191,-148.84,7,460
64,51.4,1.4442062256809338,-173.16,8,460
65,3.1,1.3516129032258064,-8.84,1,463
66,5.05,1.3316831683168318,-14.4,2,463
67,8.85,1.2909604519774012,-25.28,3,463
68,12.25,1.2546938775510204,-35.04,4,463
69,29.9,1.0616187290969898,-86.8,5,463
70,37.1,0.979676549865229,-108.8,6,463
71,44.3,0.894591422121896,-131.6,7,463
72,51.4,0.8068054474708171,-155.12,8,463
73,3.1,0.33064516129032256,-16.6,1,464
74,5.05,0.37722772277227723,-27.04,2,464
75,8.85,0.468361581920904,-47.64,3,464
76,12.25,0.5518367346938775,-66.44,4,464
77,29.9,1.0469498327759197,-177.72,5,464
78,37.1,1.3362641509433961,-242.76,6,464
79,3.1,-2.6887096774193546,-14.72,1,493
80,5.05,-2.6752475247524754,-23.96,2,493
81,8.85,-2.6480225988700568,-42.04,3,493
82,12.25,-2.624081632653061,-58.2,4,493
83,29.9,-2.4975785953177256,-143.,5,493
84,37.1,-2.445342318059299,-178.16,6,493
85,44.3,-2.391972911963882,-213.84,7,493
86,51.4,-2.3385914396887157,-249.64000000000001,8,493
87,3.1,-2.3645161290322583,-15.8,1,524
88,5.05,-2.399009900990099,-25.76,2,524
89,8.85,-2.466666666666667,-45.28,3,524
90,12.25,-2.527755102040816,-62.88,4,524
91,29.9,-2.8638461538461537,-160.36,5,524
92,37.1,-3.02077628032345,-205.88,6,524
93,44.3,3.080338600451467,-258.64,7,524
94,3.1,-1.206451612903226,-16.16,1,525
95,5.05,-1.188118811881188,-26.28,2,525
96,8.85,-1.151412429378531,-46.12,3,525
97,12.25,-1.1183673469387754,-63.92,4,525
98,29.9,-0.9447224080267558,-157.88,5,525
99,37.1,-0.8717196765498652,-197.52,6,525
100,44.3,-0.7960451467268622,-238.24,7,525
101,51.4,-0.7188949416342412,-279.92,8,525
102,3.1,-2.632258064516129,11.64,1,539
103,5.05,-2.6534653465346536,18.96,2,539
104,8.85,-2.694915254237288,33.28,3,539
105,12.25,-2.7326530612244895,46.160000000000004,4,539
106,29.9,-2.932755852842809,114.44,5,539
107,37.1,-3.017752021563342,143.56,6,539
108,44.3,-3.1065869074492096,173.84,7,539
109,51.4,3.0844747081712063,205.24,8,539
110,3.1,-1.0129032258064516,17.2,1,540
111,5.05,-0.9613861386138614,28.04,2,540
112,8.85,-0.8593220338983051,49.480000000000004,3,540
113,12.25,-0.7661224489795918,69.08,4,540
114,29.9,-0.18648829431438127,190.8,5,540
115,3.1,1.1919354838709677,9.88,1,542
116,5.05,1.1821782178217821,16.080000000000002,2,542
117,8.85,1.1615819209039548,28.16,3,542
118,12.25,1.143265306122449,39.,4,542
119,29.9,1.0478595317725752,95.60000000000001,5,542
120,37.1,1.0087277628032343,118.88,6,542
121,44.3,0.9691151241534988,142.36,7,542
122,51.4,0.9297743190661478,165.76,8,542
123,3.1,-1.038709677419355,9.4,1,543
124,5.05,-1.0178217821782178,15.32,2,543
125,8.85,-0.9745762711864407,26.84,3,543
126,12.25,-0.9367346938775509,37.2,4,543
127,29.9,-0.7335585284280935,92.32000000000001,5,543
128,37.1,-0.6470080862533691,115.84,6,543
129,44.3,-0.5565869074492099,140.32,7,543
130,51.4,-0.46250583657587546,165.8,8,543
131,3.1,1.2080645161290322,9.200000000000001,1,544
132,5.05,1.1801980198019801,15.,2,544
133,8.85,1.1259887005649718,26.32,3,544
134,12.25,1.0767346938775508,36.56,4,544
135,29.9,0.8125886287625418,91.64,5,544
136,37.1,0.6956711590296495,116.,6,544
137,44.3,0.5704018058690744,142.24,7,544
138,51.4,0.43135019455252915,171.12,8,544
139,3.1,2.3306451612903225,-3.36,1,559
140,5.05,2.3613861386138613,-5.48,2,559
141,8.85,2.4237288135593222,-9.64,3,559
142,12.25,2.48,-13.36,4,559
143,29.9,2.7867491638795983,-33.88,5,559
144,37.1,2.9269326145552554,-43.2,6,559
145,44.3,3.083024830699774,-53.64,7,559
146,3.1,-2.6516129032258062,6.84,1,561
147,5.05,-2.6594059405940595,11.120000000000001,2,561
148,8.85,-2.6751412429378534,19.48,3,561
149,12.25,-2.6893877551020404,27.,4,561
150,29.9,-2.763324414715719,66.,5,561
151,37.1,-2.7935902964959567,82.04,6,561
152,44.3,-2.824302483069977,98.12,7,561
153,51.4,-2.85447859922179,114.08,8,561
154,3.1,1.1209677419354838,4.5600000000000005,1,562
155,5.05,1.1524752475247524,7.44,2,562
156,8.85,1.2141242937853107,13.040000000000001,3,562
157,12.25,1.270204081632653,18.12,4,562
158,29.9,1.5743478260869563,45.88,5,562
159,37.1,1.7131051212938002,58.480000000000004,6,562
160,44.3,1.8673137697516928,72.56,7,562
161,51.4,2.049657587548638,89.12,8,562
162,3.1,1.8338709677419356,-5.68,1,582
163,5.05,1.8445544554455446,-9.24,2,582
