hit_id,r,phi,z,layer_id,particle_id
1,3.1,-1.8225806451612903,0.64,1,76
2,5.05,-1.8415841584158417,1.04,2,76
3,8.85,-1.8796610169491526,1.84,3,76
4,12.25,-1.913877551020408,2.56,4,76
5,29.9,-2.0934448160535117,6.36,5,76
6,37.1,-2.169676549865229,7.96,6,76
7,44.3,-2.247607223476298,9.6,7,76
8,51.4,-2.3284046692607,11.28,8,76
9,3.1,2.7580645161290325,-4.76,1,77
10,5.05,2.7742574257425745,-7.72,2,77
11,8.85,2.806214689265537,-13.56,3,77
12,12.25,2.8351020408163263,-18.8,4,77
13,29.9,2.986086956521739,-46.28,5,77
14,37.1,3.0489110512129374,-57.800000000000004,6,77
15,44.3,3.113494356659142,-69.52,7,77
16,51.4,-3.104385214007782,-81.4,8,77
17,3.1,-2.4274193548387095,-1.32,1,79
18,5.05,-2.413861386138614,-2.16,2,79
19,8.85,-2.3875706214689267,-3.8000000000000003,3,79
20,12.25,-2.364489795918367,-5.28,4,79
21,29.9,-2.2426354515050164,-12.96,5,79
22,37.1,-2.19222102425876,-16.12,6,79
23,44.3,-2.1410790067720087,-19.36,7,79
24,51.4,-2.089875486381323,-22.6,8,79
25,3.1,-1.4112903225806452,8.52,1,80
26,5.05,-1.4326732673267326,13.88,2,80
27,8.85,-1.4751412429378532,24.36,3,80
28,12.25,-1.5130612244897959,33.8,4,80
29,29.9,-1.7159197324414714,83.84,5,80
30,37.1,-1.8023665768194068,105.2,6,80
31,44.3,-1.8924875846501126,127.4,7,80
32,51.4,-1.986089494163424,150.52,8,80
33,3.1,-0.13870967741935483,7.8,1,159
34,5.05,-0.1297029702970297,12.68,2,159
35,8.85,-0.11412429378531073,22.240000000000002,3,159
36,12.25,-0.09999999999999999,30.8,4,159
37,29.9,-0.02581270903010033,75.32000000000001,5,159
38,37.1,0.004307277628032344,93.60000000000001,6,159
39,44.3,0.03507449209932279,111.96000000000001,7,159
40,51.4,0.06522178988326847,130.16,8,159
41,3.1,-0.2887096774193548,-0.16,1,161
42,5.05,-0.296039603960396,-0.28,2,161
43,8.85,-0.31242937853107344,-0.48,3,161
44,12.25,-0.3273469387755102,-0.68,4,161
45,29.9,-0.40276923076923077,-1.68,5,161
46,37.1,-0.43375202156334225,-2.08,6,161
47,44.3,-0.4649480812641083,-2.48,7,161
48,51.4,-0.49584435797665366,-2.88,8,161
49,3.1,0.041935483870967745,0.24,1,164
50,5.05,0.0504950495049505,0.36,2,164
51,8.85,0.0672316384180791,0.64,3,164
52,12.25,0.08285714285714285,0.88,4,164
53,29.9,0.16294983277591973,2.12,5,164
54,37.1,0.1957520215633423,2.64,6,164
55,44.3,0.229020316027088,3.16,7,164
56,51.4,0.2618793774319066,3.68,8,164
57,3.1,0.07580645161290323,-2.,1,166
58,5.05,0.0702970297029703,-3.2800000000000002,2,166
59,8.85,0.059322033898305086,-5.76,3,166
60,12.25,0.04897959183673469,-7.96,4,166
61,29.9,-0.0036387959866220733,-19.48,5,166
62,37.1,-0.025202156334231802,-24.16,6,166
63,44.3,-0.04674040632054176,-28.88,7,166
64,51.4,-0.06806614785992217,-33.56,8,166
65,3.1,2.225806451612903,-11.84,1,405
66,5.05,2.211881188118812,-19.28,2,405
67,8.85,2.187005649717514,-33.8,3,405
68,12.25,2.164081632653061,-46.84,4,405
69,29.9,2.045117056856187,-114.96000000000001,5,405
70,37.1,1.995919137466307,-143.16,6,405
71,44.3,1.9460586907449209,-171.72,7,405
72,51.4,1.8960622568093384,-200.36,8,405
73,3.1,0.054838709677419356,-13.56,1,406
74,5.05,0.06435643564356436,-22.080000000000002,2,406
75,8.85,0.08531073446327683,-38.72,3,406
76,12.25,0.10326530612244897,-53.6,4,406
77,29.9,0.1988829431438127,-131.28,5,406
78,37.1,0.23818328840970346,-163.28,6,406
79,44.3,0.2777562076749435,-195.52,7,406
80,51.4,0.3171789883268482,-227.64000000000001,8,406
81,3.1,2.293548387096774,-9.72,1,407
82,5.05,2.2702970297029705,-15.84,2,407
83,8.85,2.224858757062147,-27.84,3,407
84,12.25,2.184081632653061,-38.6,4,407
85,29.9,1.965859531772575,-95.96000000000001,5,407
