particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass
133.0,-0.241,0.47,0.835,-0.222,0.432,0.768,1.0,211.0,56.0,0.14
140.0,0.021,0.488,-0.808,0.009,0.206,-0.341,1.0,211.0,56.0,0.14
142.0,-0.117,0.458,0.858,-0.081,0.314,0.588,-1.0,-211.0,56.0,0.14
191.0,-0.158,-0.217,0.961,-0.346,-0.473,2.101,-1.0,-211.0,56.0,0.14
192.0,-0.299,-0.204,0.932,-2.201,-1.498,6.861,1.0,211.0,56.0,0.14
252.0,-0.158,0.837,0.521,-0.437,2.31,1.438,-1.0,-211.0,56.0,0.14
255.0,0.218,0.779,-0.515,0.108,0.385,-0.255,-1.0,-211.0,56.0,0.14
356.0,-0.501,-0.201,0.74,-0.173,-0.069,0.256,1.0,211.0,56.0,0.14
357.0,-0.099,-0.251,-0.954,-0.105,-0.266,-1.008,-1.0,-211.0,56.0,0.14
477.0,-0.055,0.931,0.284,-0.034,0.582,0.177,1.0,211.0,56.0,0.14
506.0,-0.049,-0.241,0.967,-0.111,-0.545,2.187,1.0,211.0,56.0,0.14
510.0,-0.253,-0.322,0.907,-1.324,-1.685,4.741,-1.0,-321.0,56.0,0.494
523.0,-0.172,0.219,0.958,-0.352,0.447,1.958,1.0,211.0,56.0,0.14
551.0,-0.499,-0.775,-0.07,-0.182,-0.282,-0.025,1.0,211.0,56.0,0.14
553.0,0.089,-0.244,-0.962,0.149,-0.408,-1.605,1.0,211.0,56.0,0.14
600.0,-0.808,-0.013,-0.399,-0.26,-0.004,-0.128,-1.0,-211.0,56.0,0.14
625.0,-0.07,0.183,-0.978,-0.129,0.335,-1.791,-1.0,-211.0,56.0,0.14
779.0,-0.054,0.292,-0.95,-0.077,0.413,-1.342,1.0,211.0,56.0,0.14
780.0,-0.096,-0.272,-0.952,-0.131,-0.369,-1.292,-1.0,-211.0,56.0,0.14
999.0,0.066,-0.362,0.928,0.15,-0.816,2.09,-1.0,-211.0,56.0,0.14
1001.0,0.047,-0.181,0.973,0.05,-0.19,1.021,1.0,211.0,56.0,0.14
1005.0,0.508,-0.372,0.776,2.055,-1.505,3.141,1.0,211.0,56.0,0.14
1066.0,-0.135,-0.116,-0.974,-0.134,-0.115,-0.967,1.0,211.0,56.0,0.14
1073.0,0.209,0.011,-0.977,2.087,0.112,-9.765,-1.0,-321.0,56.0,0.494
1080.0,0.184,0.883,0.077,0.06,0.289,0.025,-1.0,-211.0,56.0,0.14
1093.0,0.434,0.035,0.852,0.208,0.017,0.408,1.0,211.0,56.0,0.14
1094.0,0.589,0.195,0.762,0.445,0.147,0.575,-1.0,-211.0,56.0,0.14
1095.0,-0.583,-0.244,0.738,-0.342,-0.143,0.434,1.0,211.0,56.0,0.14
1096.0,0.321,-0.338,0.884,1.228,-1.294,3.381,-1.0,-211.0,56.0,0.14
1097.0,-0.212,0.266,-0.91,-0.124,0.156,-0.533,1.0,211.0,56.0,0.14
1099.0,0.081,0.837,0.483,0.046,0.476,0.275,-1.0,-211.0,56.0,0.14
1202.0,0.102,0.165,0.981,1.71,2.773,16.464,-1.0,-211.0,56.0,0.14
1203.0,0.037,0.185,0.982,0.41,2.054,10.927,1.0,211.0,56.0,0.14
1204.0,-0.339,0.098,0.925,-0.341,0.099,0.931,-1.0,-211.0,56.0,0.14
1224.0,-0.055,0.438,0.841,-0.024,0.195,0.375,-1.0,-211.0,56.0,0.14
1226.0,-0.053,0.309,0.95,-0.427,2.479,7.623,-1.0,-211.0,56.0,0.14
1291.0,-0.218,-0.035,0.975,-3.61,-0.585,16.135,1.0,211.0,56.0,0.14
1303.0,-0.162,-0.114,0.977,-0.287,-0.201,1.729,1.0,211.0,56.0,0.14
1338.0,-0.016,-0.469,0.883,-0.015,-0.431,0.811,-1.0,11.0,56.0,0.001
1344.0,0.439,0.709,0.41,0.166,0.268,0.155,-1.0,-211.0,56.0,0.14
1346.0,0.191,-0.654,0.73,0.495,-1.695,1.893,1.0,211.0,56.0,0.14
1347.0,0.374,-0.586,0.718,1.622,-2.543,3.112,-1.0,-211.0,56.0,0.14
1366.0,0.169,-0.035,-0.984,0.538,-0.111,-3.123,-1.0,-211.0,56.0,0.14
1369.0,0.121,0.138,-0.98,0.23,0.264,-1.87,-1.0,-211.0,56.0,0.14
1370.0,0.183,0.189,-0.964,0.534,0.552,-2.809,-1.0,-211.0,56.0,0.14
1372.0,0.503,0.158,-0.846,0.85,0.267,-1.429,1.0,211.0,56.0,0.14
1378.0,0.02,0.622,-0.77,0.02,0.633,-0.784,1.0,211.0,56.0,0.14
1379.0,0.455,0.631,-0.624,0.858,1.19,-1.178,-1.0,-211.0,56.0,0.14
1386.0,-0.384,0.761,-0.387,-0.152,0.301,-0.153,1.0,211.0,56.0,0.14
1387.0,0.157,-0.787,-0.565,0.116,-0.58,-0.416,-1.0,-211.0,56.0,0.14
1390.0,-0.046,-0.233,-0.968,-0.074,-0.379,-1.573,1.0,211.0,56.0,0.14
1391.0,-0.406,0.276,-0.861,-0.426,0.29,-0.904,-1.0,-211.0,56.0,0.14
1392.0,-0.106,0.367,-0.81,-0.033,0.115,-0.255,1.0,211.0,56.0,0.14
1393.0,-0.304,0.383,-0.816,-0.138,0.174,-0.371,-1.0,-211.0,56.0,0.14
1397.0,-0.172,0.069,-0.982,-0.848,0.34,-4.856,1.0,211.0,56.0,0.14
1433.0,0.052,0.2,0.978,0.621,2.382,11.642,1.0,211.0,56.0,0.14
1435.0,0.016,0.218,0.976,0.111,1.483,6.625,1.0,211.0,56.0,0.14
1436.0,-0.153,0.074,0.985,-0.758,0.368,4.871,-1.0,-211.0,56.0,0.14
1437.0,-0.032,0.422,0.882,-0.022,0.287,0.599,-1.0,-211.0,56.0,0.14
1439.0,-0.041,0.219,0.973,-0.094,0.5,2.221,1.0,211.0,56.0,0.14
1440.0,-0.179,0.128,0.975,-0.64,0.457,3.482,-1.0,-211.0,56.0,0.14
1459.0,-0.114,0.216,0.967,-0.764,1.442,6.457,1.0,321.0,56.0,0.494
1461.0,0.368,0.357,0.853,0.528,0.512,1.224,1.0,211.0,56.0,0.14
1462.0,0.155,0.227,0.958,0.251,0.367,1.548,-1.0,-211.0,56.0,0.14
1534.0,-0.067,-0.19,0.978,-0.192,-0.549,2.824,1.0,211.0,56.0,0.14
1535.0,-0.058,-0.545,0.829,-0.073,-0.683,1.04,-1.0,-211.0,56.0,0.14
1555.0,-0.317,0.684,-0.649,-0.421,0.908,-0.862,1.0,211.0,56.0,0.14
1669.0,-0.415,-0.699,-0.442,-0.542,-0.913,-0.577,-1.0,-321.0,56.0,0.494
1672.0,-0.761,-0.159,-0.623,-1.208,-0.253,-0.99,1.0,211.0,56.0,0.14
1675.0,-0.49,-0.215,-0.8,-0.896,-0.392,-1.461,-1.0,-321.0,56.0,0.494
1730.0,-0.062,0.603,0.762,-0.038,0.371,0.469,-1.0,-211.0,56.0,0.14
1731.0,-0.416,0.283,0.862,-0.917,0.624,1.901,1.0,211.0,56.0,0.14
1732.0,-0.655,0.254,0.711,-4.992,1.938,5.417,-1.0,-211.0,56.0,0.14
1733.0,0.526,0.331,0.724,0.246,0.155,0.338,1.0,211.0,56.0,0.14
1735.0,0.124,-0.262,0.857,0.144,-0.304,0.993,-1.0,-321.0,56.0,0.494
1737.0,0.629,0.203,0.632,0.217,0.07,0.218,-1.0,-211.0,56.0,0.14
1741.0,0.354,0.114,-0.877,0.163,0.052,-0.403,-1.0,-211.0,56.0,0.14
1780.0,-0.299,0.563,0.201,-0.056,0.106,0.038,1.0,211.0,56.0,0.14
1781.0,0.318,-0.34,-0.867,0.25,-0.268,-0.681,-1.0,-211.0,56.0,0.14
1785.0,0.219,-0.195,-0.953,0.387,-0.344,-1.684,-1.0,-211.0,56.0,0.14
1786.0,0.145,-0.313,-0.935,0.253,-0.546,-1.632,1.0,211.0,56.0,0.14
1787.0,0.248,-0.251,-0.924,0.241,-0.243,-0.896,-1.0,-211.0,56.0,0.14
1791.0,0.856,-0.398,0.294,0.814,-0.379,0.28,1.0,211.0,56.0,0.14
1792.0,0.539,0.257,0.2,0.097,0.046,0.036,-1.0,-211.0,56.0,0.14
1793.0,-0.678,-0.284,0.288,-0.154,-0.064,0.065,1.0,211.0,56.0,0.14
1794.0,-0.311,-0.23,-0.841,-0.114,-0.085,-0.31,-1.0,-211.0,56.0,0.14
1798.0,-0.735,0.31,0.078,-0.172,0.072,0.018,1.0,211.0,56.0,0.14
1799.0,-0.907,0.14,-0.112,-0.333,0.051,-0.041,-1.0,-211.0,56.0,0.14
1801.0,-0.736,-0.214,-0.564,-0.332,-0.097,-0.255,1.0,211.0,56.0,0.14
1802.0,-0.433,-0.743,-0.507,-1.094,-1.878,-1.282,-1.0,-211.0,56.0,0.14
1806.0,-0.703,-0.557,-0.385,-0.45,-0.356,-0.246,-1.0,-211.0,56.0,0.14
1809.0,-0.786,-0.146,-0.417,-0.254,-0.047,-0.135,1.0,211.0,56.0,0.14
1812.0,0.904,0.385,-0.041,2.459,1.048,-0.112,-1.0,-321.0,56.0,0.494
1820.0,0.498,0.861,-0.035,0.724,1.253,-0.052,1.0,211.0,56.0,0.14
1821.0,0.755,0.377,0.086,0.199,0.099,0.023,-1.0,-211.0,56.0,0.14
1822.0,-0.219,-0.819,0.096,-0.059,-0.219,0.026,1.0,211.0,56.0,0.14
1825.0,-0.481,0.863,-0.062,-0.476,0.855,-0.061,-1.0,-211.0,56.0,0.14
1828.0,0.172,-0.06,0.779,0.141,-0.05,0.64,1.0,321.0,56.0,0.494
1829.0,-0.266,0.235,0.925,-0.278,0.245,0.965,-1.0,-211.0,56.0,0.14
1830.0,0.222,-0.389,0.845,0.106,-0.186,0.404,1.0,211.0,56.0,0.14
1832.0,0.253,0.171,0.94,0.817,0.552,3.035,1.0,321.0,56.0,0.494
1845.0,0.036,-0.227,0.969,0.055,-0.343,1.465,1.0,211.0,56.0,0.14
1852.0,-0.425,-0.424,0.761,-0.241,-0.24,0.43,1.0,211.0,56.0,0.14
1853.0,-0.259,-0.1,0.96,-1.17,-0.452,4.333,-1.0,-211.0,56.0,0.14
1854.0,0.096,-0.38,0.835,0.035,-0.137,0.302,1.0,211.0,56.0,0.14
1855.0,-0.233,-0.246,0.934,-0.276,-0.291,1.106,-1.0,-211.0,56.0,0.14
1971.0,0.812,-0.328,0.481,3.131,-1.265,1.854,-1.0,-211.0,56.0,0.14
1975.0,0.664,-0.359,0.656,9.748,-5.267,9.631,1.0,211.0,56.0,0.14
1976.0,0.705,-0.348,0.618,7.15,-3.527,6.273,-1.0,-211.0,56.0,0.14
1978.0,0.658,-0.346,0.669,21.943,-11.549,22.331,1.0,211.0,56.0,0.14
1981.0,0.682,-0.38,0.624,4.97,-2.77,4.547,-1.0,-211.0,56.0,0.14
1984.0,0.027,0.776,0.087,0.006,0.174,0.019,-1.0,-211.0,56.0,0.14
1985.0,0.524,0.516,0.578,0.207,0.204,0.228,1.0,211.0,56.0,0.14
1986.0,0.959,-0.262,0.077,1.866,-0.509,0.149,-1.0,-211.0,56.0,0.14
1988.0,-0.241,-0.448,-0.723,-0.072,-0.134,-0.216,-1.0,-211.0,56.0,0.14
1992.0,0.848,-0.411,0.326,1.714,-0.832,0.66,-1.0,-211.0,56.0,0.14
1993.0,0.865,-0.336,0.36,1.221,-0.475,0.509,1.0,211.0,56.0,0.14
1996.0,0.75,-0.543,0.377,3.668,-2.654,1.842,-1.0,-211.0,56.0,0.14
1997.0,0.801,-0.431,0.416,5.429,-2.924,2.819,1.0,211.0,56.0,0.14
1999.0,-0.655,-0.183,0.698,-0.408,-0.114,0.435,-1.0,-211.0,56.0,0.14
2006.0,0.172,-0.292,-0.934,0.207,-0.352,-1.124,1.0,211.0,56.0,0.14
2029.0,0.908,0.393,-0.075,1.0,0.433,-0.083,1.0,211.0,56.0,0.14
2048.0,-0.152,-0.226,0.962,-0.998,-1.477,6.302,1.0,-13.0,56.0,0.106
2055.0,0.605,-0.583,0.542,7.37,-7.098,6.605,1.0,211.0,56.0,0.14
2056.0,0.569,-0.53,0.628,2.154,-2.006,2.376,-1.0,-211.0,56.0,0.14
2057.0,0.587,-0.605,0.536,2.002,-2.063,1.828,1.0,211.0,56.0,0.14
2058.0,0.46,-0.641,0.608,0.773,-1.076,1.021,-1.0,-211.0,56.0,0.14
2062.0,0.45,-0.599,0.645,0.422,-0.561,0.604,1.0,211.0,56.0,0.14
2063.0,0.792,-0.482,0.374,3.212,-1.954,1.519,-1.0,-211.0,56.0,0.14
2064.0,0.773,-0.396,0.494,3.952,-2.024,2.527,1.0,211.0,56.0,0.14
2068.0,0.76,-0.448,0.468,2.138,-1.26,1.316,-1.0,-211.0,56.0,0.14
2078.0,-0.028,0.83,0.297,-0.008,0.246,0.088,1.0,211.0,56.0,0.14
2080.0,0.942,0.106,0.283,0.891,0.1,0.268,1.0,211.0,56.0,0.14
2086.0,0.912,-0.182,0.364,2.54,-0.505,1.013,1.0,211.0,56.0,0.14
2088.0,0.822,-0.45,0.347,2.65,-1.449,1.117,1.0,211.0,56.0,0.14
2089.0,0.806,-0.339,0.484,4.278,-1.798,2.567,-1.0,-211.0,56.0,0.14
2090.0,0.883,-0.289,0.367,2.209,-0.723,0.918,1.0,211.0,56.0,0.14
2091.0,0.819,-0.55,0.144,1.505,-1.01,0.265,-1.0,-211.0,56.0,0.14
2093.0,0.856,0.044,0.1,0.236,0.012,0.028,-1.0,-211.0,56.0,0.14
