particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass
103.0,0.832,0.179,-0.446,0.42,0.09,-0.225,1.0,211.0,73.0,0.14
439.0,-0.44,-0.094,-0.773,-0.137,-0.029,-0.241,-1.0,-211.0,73.0,0.14
457.0,-0.081,0.549,0.759,-0.117,0.798,1.103,1.0,321.0,73.0,0.494
464.0,0.215,0.077,0.972,0.627,0.223,2.84,-1.0,-211.0,73.0,0.14
465.0,-0.102,0.407,0.867,-0.053,0.212,0.451,1.0,211.0,73.0,0.14
467.0,0.544,-0.327,0.719,0.27,-0.162,0.356,-1.0,-211.0,73.0,0.14
508.0,0.058,0.198,-0.974,0.091,0.307,-1.51,1.0,211.0,73.0,0.14
513.0,-0.21,0.008,-0.968,-0.214,0.008,-0.987,1.0,211.0,73.0,0.14
514.0,0.217,-0.336,-0.888,0.134,-0.207,-0.547,-1.0,-211.0,73.0,0.14
516.0,0.227,0.788,-0.417,0.081,0.281,-0.149,1.0,211.0,73.0,0.14
517.0,-0.086,-0.275,-0.946,-0.083,-0.263,-0.904,-1.0,-211.0,73.0,0.14
519.0,-0.446,-0.52,-0.466,-0.393,-0.458,-0.411,-1.0,-321.0,73.0,0.494
520.0,0.818,0.127,-0.4,0.29,0.045,-0.142,1.0,211.0,73.0,0.14
686.0,0.232,-0.929,-0.045,0.114,-0.457,-0.022,1.0,211.0,73.0,0.14
688.0,-0.09,0.224,-0.97,-1.419,3.525,-15.273,-1.0,-211.0,73.0,0.14
691.0,-0.052,0.218,-0.975,-3.722,15.583,-69.701,-1.0,-211.0,73.0,0.14
699.0,0.098,-0.402,-0.907,0.168,-0.691,-1.558,-1.0,-211.0,73.0,0.14
700.0,0.415,-0.872,-0.111,0.248,-0.522,-0.067,1.0,211.0,73.0,0.14
707.0,0.216,-0.865,0.12,0.244,-0.98,0.136,1.0,321.0,73.0,0.494
708.0,-0.725,0.562,0.266,-0.344,0.266,0.126,-1.0,-211.0,73.0,0.14
709.0,0.12,-0.95,-0.258,0.133,-1.052,-0.286,1.0,211.0,73.0,0.14
711.0,-0.276,-0.388,0.87,-0.296,-0.416,0.933,-1.0,-211.0,73.0,0.14
714.0,0.641,-0.701,-0.019,0.288,-0.314,-0.008,1.0,211.0,73.0,0.14
716.0,0.807,-0.446,0.218,0.351,-0.194,0.095,1.0,211.0,73.0,0.14
719.0,0.384,-0.83,0.396,2.386,-5.156,2.461,-1.0,-321.0,73.0,0.494
730.0,-0.424,0.537,0.584,-0.135,0.172,0.187,-1.0,-211.0,73.0,0.14
733.0,0.345,-0.877,0.183,0.173,-0.44,0.092,1.0,211.0,73.0,0.14
734.0,0.65,0.001,-0.4,0.141,0.0,-0.087,-1.0,-211.0,73.0,0.14
806.0,0.362,0.267,-0.88,0.335,0.247,-0.815,1.0,211.0,73.0,0.14
809.0,0.373,-0.24,-0.892,0.594,-0.383,-1.423,1.0,211.0,73.0,0.14
811.0,0.7,0.426,-0.005,0.17,0.104,-0.001,1.0,211.0,73.0,0.14
812.0,-0.073,0.742,0.1,-0.015,0.157,0.021,-1.0,-211.0,73.0,0.14
814.0,-0.128,0.925,-0.055,-0.05,0.364,-0.021,-1.0,-211.0,73.0,0.14
816.0,-0.768,0.256,0.554,-0.551,0.184,0.397,1.0,211.0,73.0,0.14
817.0,0.039,0.809,0.419,0.013,0.274,0.142,-1.0,-211.0,73.0,0.14
818.0,0.256,0.04,0.926,0.131,0.02,0.472,1.0,211.0,73.0,0.14
819.0,0.936,-0.16,-0.224,0.592,-0.101,-0.142,-1.0,-211.0,73.0,0.14
820.0,0.775,-0.16,0.549,0.401,-0.083,0.284,1.0,211.0,73.0,0.14
821.0,0.347,0.834,-0.368,0.222,0.533,-0.235,-1.0,-211.0,73.0,0.14
836.0,0.4,0.268,0.815,0.172,0.115,0.35,1.0,211.0,73.0,0.14
838.0,-0.008,-0.96,-0.15,-0.005,-0.562,-0.088,1.0,211.0,73.0,0.14
839.0,0.245,0.522,0.758,0.112,0.239,0.347,-1.0,-211.0,73.0,0.14
930.0,-0.869,0.277,0.042,-0.297,0.095,0.014,1.0,211.0,73.0,0.14
932.0,-0.056,0.242,-0.969,-0.448,1.918,-7.69,1.0,211.0,73.0,0.14
933.0,0.027,0.236,-0.971,0.32,2.745,-11.301,-1.0,-211.0,73.0,0.14
934.0,-0.048,0.215,-0.975,-2.712,12.044,-54.579,1.0,211.0,73.0,0.14
938.0,0.129,0.321,-0.932,0.169,0.421,-1.221,1.0,211.0,73.0,0.14
940.0,-0.281,0.154,-0.944,-0.461,0.253,-1.549,-1.0,-211.0,73.0,0.14
942.0,0.168,0.22,-0.958,0.322,0.421,-1.835,1.0,211.0,73.0,0.14
943.0,0.019,0.227,-0.971,0.036,0.428,-1.826,-1.0,-211.0,73.0,0.14
945.0,-0.082,0.216,-0.97,-0.16,0.42,-1.889,1.0,211.0,73.0,0.14
946.0,0.225,0.079,-0.926,0.107,0.037,-0.44,-1.0,-211.0,73.0,0.14
951.0,0.174,-0.818,-0.546,0.459,-2.165,-1.443,1.0,211.0,73.0,0.14
952.0,0.52,-0.79,-0.095,0.234,-0.354,-0.043,-1.0,-211.0,73.0,0.14
956.0,0.681,-0.516,-0.496,0.612,-0.464,-0.446,1.0,211.0,73.0,0.14
957.0,0.234,-0.889,-0.392,0.762,-2.892,-1.275,-1.0,-211.0,73.0,0.14
959.0,0.343,-0.794,0.047,0.096,-0.222,0.013,-1.0,-211.0,73.0,0.14
963.0,-0.071,-0.341,0.838,-0.024,-0.114,0.279,-1.0,-211.0,73.0,0.14
965.0,-0.266,-0.943,0.172,-0.362,-1.287,0.235,1.0,211.0,73.0,0.14
966.0,-0.017,-0.383,0.884,-0.009,-0.2,0.462,-1.0,-211.0,73.0,0.14
968.0,-0.483,0.005,0.611,-0.107,0.001,0.136,-1.0,-211.0,73.0,0.14
970.0,0.025,-0.969,0.233,0.045,-1.732,0.417,1.0,211.0,73.0,0.14
971.0,0.661,-0.387,0.608,0.445,-0.261,0.409,-1.0,-211.0,73.0,0.14
1226.0,-0.296,-0.06,-0.945,-1.152,-0.236,-3.683,1.0,321.0,73.0,0.494
1227.0,-0.195,0.08,-0.976,-1.748,0.722,-8.753,-1.0,-321.0,73.0,0.494
1229.0,-0.133,0.59,-0.79,-0.181,0.802,-1.074,-1.0,-211.0,73.0,0.14
1231.0,-0.315,0.6,-0.558,-0.092,0.175,-0.162,-1.0,-211.0,73.0,0.14
1237.0,-0.351,0.287,0.834,-0.55,0.45,1.308,-1.0,-321.0,73.0,0.494
1240.0,0.092,-0.327,0.931,0.099,-0.35,0.997,-1.0,-211.0,73.0,0.14
1245.0,-0.088,-0.177,0.98,-0.353,-0.714,3.946,-1.0,-211.0,73.0,0.14
1312.0,0.082,-0.825,-0.505,0.048,-0.479,-0.293,-1.0,-211.0,73.0,0.14
1327.0,0.401,-0.767,0.499,1.562,-2.991,1.946,1.0,211.0,73.0,0.14
1328.0,0.455,-0.761,0.462,3.697,-6.184,3.754,-1.0,-211.0,73.0,0.14
1343.0,-0.167,-0.125,-0.971,-0.195,-0.146,-1.133,1.0,211.0,73.0,0.14
1495.0,0.141,-0.391,0.898,0.137,-0.381,0.876,-1.0,-211.0,73.0,0.14
1498.0,-0.009,-0.387,0.92,-0.02,-0.837,1.986,1.0,211.0,73.0,0.14
1502.0,0.383,-0.451,0.804,1.102,-1.298,2.313,1.0,211.0,73.0,0.14
1503.0,-0.341,-0.212,0.897,-0.254,-0.158,0.67,-1.0,-211.0,73.0,0.14
1512.0,0.003,-0.64,0.72,0.002,-0.336,0.378,-1.0,-211.0,73.0,0.14
1513.0,-0.528,-0.052,-0.719,-0.165,-0.016,-0.224,1.0,211.0,73.0,0.14
1516.0,-0.605,0.553,0.531,-0.397,0.362,0.348,1.0,211.0,73.0,0.14
1518.0,-0.477,0.749,-0.041,-0.145,0.228,-0.012,-1.0,-211.0,73.0,0.14
1521.0,-0.101,0.95,0.027,-0.048,0.45,0.013,-1.0,-211.0,73.0,0.14
1522.0,0.534,0.077,-0.837,0.795,0.114,-1.245,1.0,211.0,73.0,0.14
1526.0,-0.099,-0.304,-0.927,-0.071,-0.216,-0.66,1.0,211.0,73.0,0.14
1566.0,0.004,0.291,-0.955,0.009,0.706,-2.315,1.0,211.0,73.0,0.14
1570.0,0.668,0.109,-0.733,1.365,0.223,-1.498,1.0,211.0,73.0,0.14
