hit_id,r,phi,z,layer_id,particle_id
1,3.1,-0.9838709677419355,-0.4,1,150
2,5.05,-0.9811881188118812,-0.64,2,150
3,8.85,-0.9785310734463277,-1.12,3,150
4,12.25,-0.9755102040816326,-1.56,4,150
5,29.9,-0.9607558528428093,-3.7600000000000002,5,150
6,37.1,-0.9547493261455524,-4.68,6,150
7,44.3,-0.9487765237020315,-5.5600000000000005,7,150
8,51.4,-0.9428054474708171,-6.48,8,150
9,3.1,-2.3645161290322583,-4.16,1,162
10,5.05,-2.3574257425742573,-6.76,2,162
11,8.85,-2.344632768361582,-11.84,3,162
12,12.25,-2.333469387755102,-16.36,4,162
13,29.9,-2.2747023411371234,-40.04,5,162
14,37.1,-2.2505983827493257,-49.72,6,162
15,44.3,-2.2264243792325056,-59.4,7,162
16,51.4,-2.2025252918287936,-69.04,8,162
17,3.1,-2.5048387096774194,3.12,1,182
18,5.05,-2.518811881188119,5.08,2,182
19,8.85,-2.5451977401129944,8.88,3,182
20,12.25,-2.5685714285714285,12.280000000000001,4,182
21,29.9,-2.690889632107023,30.16,5,182
22,37.1,-2.74144474393531,37.6,6,182
23,44.3,-2.7929887133182842,45.12,7,182
24,51.4,-2.844622568093385,52.64,8,182
25,3.1,2.4370967741935483,-2.08,1,185
26,5.05,2.4168316831683168,-3.4,2,185
27,8.85,2.3768361581920905,-6.,3,185
28,12.25,2.3416326530612244,-8.28,4,185
29,29.9,2.1535986622073575,-20.52,5,185
30,37.1,2.0741832884097033,-25.72,6,185
31,44.3,1.9915711060948078,-31.080000000000002,7,185
32,51.4,1.9065797665369648,-36.6,8,185
33,3.1,1.9403225806451614,-9.36,1,186
34,5.05,1.9514851485148514,-15.280000000000001,2,186
35,8.85,1.9734463276836158,-26.76,3,186
36,12.25,1.9926530612244897,-37.08,4,186
37,29.9,2.0941270903010034,-90.84,5,186
38,37.1,2.1358598382749325,-113.04,6,186
39,44.3,2.1782257336343114,-135.44,7,186
40,51.4,2.220451361867704,-157.76,8,186
41,3.1,-3.088709677419355,-5.84,1,200
42,5.05,-3.095049504950495,-9.52,2,200
43,8.85,-3.1084745762711865,-16.68,3,200
44,12.25,-3.1199999999999997,-23.080000000000002,4,200
45,29.9,3.103551839464883,-56.36,5,200
46,37.1,3.0791536388140157,-70.,6,200
47,44.3,3.0545507900677196,-83.68,7,200
48,51.4,3.0302996108949416,-97.24000000000001,8,200
49,3.1,-0.1435483870967742,1.2,1,202
50,5.05,-0.16831683168316833,1.96,2,202
51,8.85,-0.2169491525423729,3.48,3,202
52,12.25,-0.25999999999999995,4.8,4,202
53,29.9,-0.4904414715719063,11.96,5,202
54,37.1,-0.59055525606469,15.08,6,202
55,44.3,-0.6955033860045146,18.32,7,202
56,51.4,-0.8081284046692606,21.8,8,202
57,3.1,-1.0612903225806452,0.,1,232
58,5.05,-1.0613861386138614,0.,2,232
59,8.85,-1.0627118644067797,-0.04,3,232
60,12.25,-1.0632653061224488,-0.04,4,232
61,29.9,-1.0665083612040134,-0.12,5,232
62,37.1,-1.0678382749326143,-0.12,6,232
63,3.1,-0.6193548387096774,-0.56,1,241
64,5.05,-0.6099009900990099,-0.92,2,241
65,8.85,-0.5909604519774011,-1.56,3,241
66,12.25,-0.5738775510204082,-2.2,4,241
67,29.9,-0.4852107023411371,-5.36,5,241
68,37.1,-0.44887331536388136,-6.640000000000001,6,241
69,44.3,-0.4120677200902934,-7.96,7,241
