PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,585.501,115.801,-221.678,-173.956,500.0,1.0,1.0,49.0,759.0
15.0,681.842,-136.598,197.635,-396.472,500.0,-1.0,1.0,49.0,760.0
