"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,-0.7887096774193548,4.92,1,358
2,5.05,-0.806930693069307,8.040000000000001,2,358
3,8.85,-0.843502824858757,14.08,3,358
4,12.25,-0.8763265306122449,19.52,4,358
5,29.9,-1.050133779264214,48.24,5,358
6,37.1,-1.1233746630727761,60.32,6,358
7,44.3,-1.1985959367945822,72.8,7,358
8,51.4,-1.2760583657587548,85.52,8,358
9,3.1,1.6596774193548387,2.44,1,361
10,5.05,1.6782178217821782,4.,2,361
11,8.85,1.716949152542373,7.,3,361
12,12.25,1.7510204081632652,9.72,4,361
13,29.9,1.9327692307692306,24.,5,361
14,37.1,2.0096657681940697,30.04,6,361
15,44.3,2.088889390519187,36.28,7,361
16,51.4,2.1702451361867703,42.72,8,361
17,3.1,-1.696774193548387,-0.92,1,365
18,5.05,-1.6712871287128712,-1.48,2,365
19,8.85,-1.6237288135593222,-2.6,3,365
20,12.25,-1.580408163265306,-3.6,4,365
21,29.9,-1.3497658862876254,-9.,5,365
22,37.1,-1.249477088948787,-11.36,6,365
23,44.3,-1.1445643340857787,-13.8,7,365
24,51.4,-1.031906614785992,-16.44,8,365
25,3.1,2.609677419354839,8.96,1,390
26,5.05,2.630693069306931,14.6,2,390
27,8.85,2.6706214689265537,25.64,3,390
28,12.25,2.7065306122448978,35.56,4,390
29,29.9,2.8980735785953176,88.,5,390
30,37.1,2.978894878706199,110.32000000000001,6,390
31,44.3,3.063300225733634,133.36,7,390
32,51.4,-3.132961089494163,157.20000000000002,8,390
33,3.1,2.588709677419355,3.2800000000000002,1,405
34,5.05,2.596039603960396,5.32,2,405
35,8.85,2.6124293785310737,9.36,3,405
36,12.25,2.6265306122448977,12.96,4,405
37,29.9,2.700896321070234,31.68,5,405
38,37.1,2.731363881401617,39.36,6,405
39,44.3,2.761905191873589,47.08,7,405
40,51.4,2.792233463035019,54.72,8,405
41,3.1,-1.4903225806451612,2.72,1,406
42,5.05,-1.5,4.44,2,406
43,8.85,-1.5175141242937853,7.8,3,406
44,12.25,-1.5338775510204081,10.8,4,406
