PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,615.682,211.602,-14.634,289.957,500.0,1.0,1.0,912.0,1366.0
15.0,632.222,-213.953,25.038,321.405,500.0,-1.0,1.0,912.0,1367.0
