"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,0.20483870967741935,16.28,1,304
2,5.05,0.19306930693069307,26.52,2,304
3,8.85,0.17005649717514124,46.44,3,304
4,12.25,0.15020408163265306,64.32000000000001,4,304
5,29.9,0.04503010033444816,157.72,5,304
6,37.1,0.001649595687331536,196.28,6,304
7,44.3,-0.0421354401805869,235.20000000000002,7,304
8,51.4,-0.08599221789883268,274.04,8,304
9,3.1,-0.4629032258064516,15.72,1,306
10,5.05,-0.4504950495049505,25.6,2,306
11,8.85,-0.4288135593220339,44.88,3,306
12,12.25,-0.4093877551020408,62.120000000000005,4,306
13,29.9,-0.3067959866220736,152.28,5,306
14,37.1,-0.26439353099730456,189.48,6,306
15,44.3,-0.22180586907449207,227.04,7,306
16,51.4,-0.17899610894941634,264.48,8,306
17,3.1,1.2741935483870968,16.92,1,307
18,5.05,1.2504950495049505,27.6,2,307
19,8.85,1.2033898305084747,48.4,3,307
20,12.25,1.1612244897959183,67.16,4,307
21,29.9,0.9351705685618729,167.20000000000002,5,307
22,37.1,0.8377196765498651,210.4,6,307
23,44.3,0.7351828442437922,255.88,7,307
24,51.4,0.6261556420233463,303.96,8,307
25,3.1,-1.603225806451613,0.56,1,311
26,5.05,-1.5910891089108912,0.96,2,311
27,8.85,-1.5677966101694916,1.6400000000000001,3,311
28,12.25,-1.5465306122448979,2.2800000000000002,4,311
29,29.9,-1.4372107023411371,5.6000000000000005,5,311
30,37.1,-1.3922587601078165,7.,6,311
31,44.3,-1.346338600451467,8.36,7,311
32,51.4,-1.3007976653696498,9.76,8,311
33,3.1,1.117741935483871,8.36,1,333
34,5.05,1.0920792079207922,13.64,2,333
35,8.85,1.0412429378531074,23.96,3,333
36,12.25,0.9959183673469387,33.24,4,333
37,29.9,0.7527759197324414,83.,5,333
38,37.1,0.6464582210242587,104.68,6,333
39,44.3,0.5339458239277651,127.76,7,333
40,51.4,0.41243190661478596,152.52,8,333
41,3.1,2.5725806451612905,12.16,1,339
42,5.05,2.5633663366336634,19.84,2,339
43,8.85,2.544632768361582,34.76,3,339
44,12.25,2.528163265306122,48.160000000000004,4,339
45,29.9,2.441745819397993,117.88,5,339
46,37.1,2.4063018867924524,146.52,6,339
47,44.3,2.370559819413092,175.4,7,339
48,51.4,2.335019455252918,204.08,8,339
49,3.1,-1.229032258064516,6.5600000000000005,1,341
50,5.05,-1.2158415841584158,10.68,2,341
51,8.85,-1.192090395480226,18.72,3,341
52,12.25,-1.1710204081632651,25.92,4,341
53,29.9,-1.059344481605351,63.56,5,341
54,37.1,-1.0134932614555254,79.16,6,341
55,44.3,-0.9667358916478554,94.88,7,341
56,51.4,-0.9201167315175097,110.60000000000001,8,341
57,3.1,-1.685483870967742,8.88,1,342
58,5.05,-1.7158415841584158,14.44,2,342
59,8.85,-1.7745762711864408,25.400000000000002,3,342
60,12.25,-1.8277551020408163,35.24,4,342
61,29.9,-2.116869565217391,88.88,5,342
62,37.1,-2.2466576819407007,112.96000000000001,6,342
63,44.3,-2.389593679458239,139.44,7,342
64,51.4,-2.552645914396887,169.68,8,342
65,3.1,-1.3903225806451613,3.7600000000000002,1,347
66,5.05,-1.3841584158415843,6.12,2,347
67,8.85,-1.372316384180791,10.76,3,347
68,12.25,-1.3608163265306121,14.88,4,347
69,29.9,-1.3023478260869565,36.4,5,347
70,37.1,-1.2783450134770888,45.2,6,347
71,44.3,-1.254316027088036,54.,7,347
72,51.4,-1.2306147859922179,62.76,8,347
73,3.1,1.8483870967741935,4.12,1,348
74,5.05,1.8445544554455446,6.72,2,348
75,8.85,1.83954802259887,11.8,3,348
76,12.25,1.8346938775510202,16.32,4,348
77,29.9,1.8090501672240802,39.84,5,348
78,37.1,1.7987008086253367,49.44,6,348
79,44.3,1.7882618510158013,59.04,7,348
80,51.4,1.777988326848249,68.52,8,348
81,3.1,-0.8870967741935484,1.,1,358
82,5.05,-0.8801980198019802,1.6,2,358
83,8.85,-0.8677966101694916,2.84,3,358
84,12.25,-0.856734693877551,3.92,4,358
85,29.9,-0.798829431438127,9.6,5,358
86,37.1,-0.7751266846361184,11.92,6,358
87,44.3,-0.7513002257336342,14.24,7,358
88,51.4,-0.7276264591439688,16.56,8,358
89,3.1,-1.9048387096774193,-4.08,1,363
90,5.05,-1.8811881188118813,-6.68,2,363
91,8.85,-1.832768361581921,-11.72,3,363
92,12.25,-1.7897959183673469,-16.240000000000002,4,363
93,29.9,-1.5591103678929765,-40.480000000000004,5,363
94,37.1,-1.4590673854447438,-51.,6,363
95,44.3,-1.3540135440180585,-62.08,7,363
96,51.4,-1.2417937743190661,-73.84,8,363
97,3.1,-1.696774193548387,-1.84,1,442
98,5.05,-1.700990099009901,-2.96,2,442
99,8.85,-1.7096045197740113,-5.2,3,442
100,12.25,-1.716734693877551,-7.2,4,442
101,29.9,-1.754695652173913,-17.6,5,442
102,37.1,-1.7701994609164418,-21.88,6,442
103,44.3,-1.7855756207674942,-26.12,7,442
104,51.4,-1.8010077821011672,-30.32,8,442
105,3.1,-0.6709677419354839,-4.6000000000000005,1,443
106,5.05,-0.6564356435643565,-7.48,2,443
107,8.85,-0.6265536723163843,-13.120000000000001,3,443
108,12.25,-0.6004081632653061,-18.2,4,443
109,29.9,-0.46315050167224076,-44.72,5,443
110,37.1,-0.40589218328840965,-55.76,6,443
111,44.3,-0.3477516930022573,-67.,7,443
112,51.4,-0.28919844357976654,-78.32000000000001,8,443
113,3.1,0.6854838709677419,15.44,1,487
114,5.05,0.6653465346534654,25.16,2,487
115,8.85,0.6271186440677966,44.160000000000004,3,487
116,12.25,0.5922448979591837,61.2,4,487
117,29.9,0.40970568561872905,151.36,5,487
118,37.1,0.33276010781671156,189.52,6,487
119,44.3,0.25288939051918735,228.88,7,487
120,51.4,0.17099221789883268,269.28000000000003,8,487
121,3.1,-0.27419354838709675,7.76,1,488
122,5.05,-0.2594059405940594,12.68,2,488
123,8.85,-0.22994350282485876,22.2,3,488
124,12.25,-0.20367346938775507,30.76,4,488
125,29.9,-0.06697658862876253,75.68,5,488
126,37.1,-0.010264150943396225,94.36,6,488
127,44.3,0.047814898419864554,113.36,7,488
128,51.4,0.10596887159533074,132.52,8,488
129,3.1,0.5064516129032258,4.24,1,490
130,5.05,0.49603960396039604,6.88,2,490
131,8.85,0.47796610169491527,12.08,3,490
132,12.25,0.46122448979591835,16.72,4,490
133,29.9,0.37513712374581937,40.96,5,490
134,37.1,0.33981671159029647,50.92,6,490
135,44.3,0.3040045146726862,60.96,7,490
136,51.4,0.26856031128404667,70.92,8,490
137,3.1,0.027419354838709678,11.72,1,491
138,5.05,0.032673267326732675,19.12,2,491
139,8.85,0.04124293785310735,33.52,3,491
140,12.25,0.04897959183673469,46.4,4,491
141,29.9,0.08994648829431437,113.32000000000001,5,491
142,37.1,0.1067654986522911,140.68,6,491
143,44.3,0.12333634311512413,168.04,7,491
144,51.4,0.13996887159533072,195.12,8,491
145,3.1,-1.7080645161290322,-3.4,1,496
146,5.05,-1.7168316831683168,-5.5600000000000005,2,496
147,8.85,-1.7333333333333334,-9.76,3,496
148,12.25,-1.7477551020408162,-13.52,4,496
149,29.9,-1.8236053511705685,-33.04,5,496
150,37.1,-1.8546954177897572,-41.08,6,496
151,44.3,-1.88596388261851,-49.120000000000005,7,496
152,51.4,-1.917031128404669,-57.120000000000005,8,496
153,3.1,-2.774193548387097,6.8,1,520
154,5.05,-2.791089108910891,11.040000000000001,2,520
155,8.85,-2.8242937853107346,19.36,3,520
156,12.25,-2.8538775510204077,26.84,4,520
157,29.9,-3.0092842809364546,66.16,5,520
158,37.1,-3.0741132075471693,82.60000000000001,6,520
159,44.3,-3.140893905191873,99.44,7,520
160,51.4,3.074817120622568,116.52,8,520
