"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,-1.8483870967741935,-11.16,1,84
2,5.05,-1.8188118811881189,-18.2,2,84
3,8.85,-1.7610169491525425,-31.96,3,84
4,12.25,-1.7085714285714284,-44.32,4,84
5,29.9,-1.42390635451505,-111.72,5,84
6,37.1,-1.296765498652291,-141.84,6,84
7,44.3,-1.1572279909706544,-174.92000000000002,7,84
8,51.4,-0.9988326848249026,-212.44,8,84
9,3.1,3.096774193548387,-0.88,1,89
10,5.05,3.130693069306931,-1.4000000000000001,2,89
11,8.85,-3.0858757062146895,-2.48,3,89
12,12.25,-3.0261224489795917,-3.44,4,89
13,29.9,-2.6948695652173913,-8.72,5,89
14,37.1,-2.541018867924528,-11.200000000000001,6,89
15,44.3,-2.3638058690744916,-14.040000000000001,7,89
16,3.1,-2.490322580645161,10.44,1,93
17,5.05,-2.498019801980198,17.04,2,93
18,8.85,-2.512994350282486,29.84,3,93
19,12.25,-2.5261224489795917,41.32,4,93
20,29.9,-2.594802675585284,101.08,5,93
21,37.1,-2.623040431266846,125.56,6,93
22,44.3,-2.651386004514672,150.16,7,93
23,51.4,-2.679451361867704,174.52,8,93
24,3.1,1.2951612903225806,6.8,1,244
25,5.05,1.30990099009901,11.08,2,244
26,8.85,1.33954802259887,19.400000000000002,3,244
27,12.25,1.3657142857142857,26.88,4,244
28,29.9,1.505210702341137,66.12,5,244
29,37.1,1.5630835579514823,82.44,6,244
30,44.3,1.622099322799097,99.08,7,244
31,51.4,1.6818754863813228,115.84,8,244
32,3.1,0.21774193548387097,8.44,1,246
33,5.05,0.22574257425742575,13.72,2,246
34,8.85,0.24180790960451978,24.080000000000002,3,246
35,12.25,0.25591836734693874,33.36,4,246
36,29.9,0.32840133779264213,81.56,5,246
37,37.1,0.35832884097035034,101.32000000000001,6,246
38,44.3,0.3881986455981941,121.2,7,246
39,51.4,0.417988326848249,140.88,8,246
40,3.1,-1.1290322580645162,11.8,1,247
41,5.05,-1.1336633663366338,19.2,2,247
42,8.85,-1.144632768361582,33.68,3,247
43,12.25,-1.1542857142857141,46.64,4,247
44,29.9,-1.2034180602006688,113.92,5,247
45,37.1,-1.223541778975741,141.44,6,247
