PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,660.335,-50.272,-232.448,-359.837,500.0,1.0,1.0,462.0,1451.0
15.0,570.568,207.684,141.541,111.27,500.0,-1.0,1.0,462.0,1452.0
