PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,674.115,-177.513,-141.871,390.887,500.0,1.0,1.0,439.0,1029.0
15.0,592.48,-70.604,193.005,242.481,500.0,-1.0,1.0,439.0,1030.0
