PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,871.844,-269.518,-637.308,-176.95,500.0,1.0,1.0,988.0,867.0
15.0,1342.241,330.115,432.069,-1120.692,500.0,-1.0,1.0,988.0,868.0
