PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,731.558,-486.723,-42.125,215.647,500.0,1.0,1.0,492.0,1618.0
15.0,661.839,417.501,115.565,-19.195,500.0,-1.0,1.0,492.0,1619.0
