PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,884.12,-250.882,485.163,483.055,500.0,1.0,1.0,782.0,1203.0
15.0,881.663,300.687,-509.152,421.522,500.0,-1.0,1.0,782.0,1204.0
