"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,-0.10967741935483871,0.52,1,79
2,5.05,-0.1,0.88,2,79
3,8.85,-0.08079096045197741,1.52,3,79
4,12.25,-0.0636734693877551,2.12,4,79
5,29.9,0.02683612040133779,5.16,5,79
6,37.1,0.0639676549865229,6.4,6,79
7,44.3,0.10138600451467268,7.68,7,79
8,51.4,0.13871206225680932,8.92,8,79
9,3.1,2.293548387096774,12.68,1,82
10,5.05,2.3138613861386137,20.64,2,82
11,8.85,2.3548022598870055,36.2,3,82
12,12.25,2.3918367346938774,50.160000000000004,4,82
13,29.9,2.585933110367893,124.28,5,82
14,37.1,2.6684043126684633,155.8,6,82
15,44.3,2.7541534988713314,188.48,7,82
16,51.4,2.8429688715953305,222.28,8,82
17,3.1,0.5387096774193548,11.08,1,105
18,5.05,0.4900990099009901,18.080000000000002,2,105
19,8.85,0.3949152542372881,31.88,3,105
20,12.25,0.3077551020408163,44.44,4,105
21,29.9,-0.21628093645484947,120.16,5,105
22,37.1,-0.5457412398921833,167.72,6,105
23,3.1,-2.0387096774193547,-2.68,1,132
24,5.05,-2.021782178217822,-4.36,2,132
25,8.85,-1.9887005649717515,-7.68,3,132
26,12.25,-1.9591836734693875,-10.64,4,132
27,29.9,-1.8030234113712373,-26.2,5,132
28,37.1,-1.7379407008086252,-32.68,6,132
29,44.3,-1.6709887133182841,-39.36,7,132
30,51.4,-1.6030933852140077,-46.12,8,132
31,3.1,-2.3838709677419354,-0.28,1,134
32,5.05,-2.393069306930693,-0.44,2,134
33,8.85,-2.412994350282486,-0.76,3,134
34,12.25,-2.431020408163265,-1.08,4,134
35,29.9,-2.522936454849498,-2.6,5,134
36,37.1,-2.560905660377358,-3.24,6,134
37,44.3,-2.599119638826185,-3.88,7,134
38,51.4,-2.637182879377432,-4.5200000000000005,8,134
39,3.1,0.04032258064516129,0.68,1,173
40,5.05,0.027722772277227723,1.08,2,173
41,8.85,0.0011299435028248588,1.92,3,173
42,12.25,-0.022448979591836733,2.64,4,173
43,29.9,-0.14566555183946486,6.5200000000000005,5,173
44,37.1,-0.19694339622641507,8.120000000000001,6,173
45,44.3,-0.24851467268623023,9.76,7,173
46,51.4,-0.30084046692607,11.4,8,173
47,3.1,0.2838709677419355,-0.16,1,174
48,5.05,0.2861386138613861,-0.28,2,174
49,8.85,0.29265536723163843,-0.52,3,174
50,12.25,0.29795918367346935,-0.72,4,174
