particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
198.0,-0.584,0.221,0.375,-0.119,0.045,0.076,1.0,211.0,673.0,0.14,198.0
201.0,-0.24,0.738,0.63,-1.523,4.679,3.995,1.0,211.0,673.0,0.14,201.0
202.0,-0.523,0.678,0.517,-3.316,4.301,3.278,-1.0,-211.0,673.0,0.14,202.0
207.0,-0.734,0.625,-0.047,-0.392,0.334,-0.025,-1.0,-211.0,673.0,0.14,207.0
208.0,-0.16,0.841,0.512,-0.354,1.861,1.133,1.0,211.0,673.0,0.14,208.0
232.0,-0.34,-0.474,-0.127,-0.059,-0.082,-0.022,-1.0,-211.0,673.0,0.14,232.0
233.0,0.452,0.127,-0.782,0.154,0.043,-0.267,1.0,211.0,673.0,0.14,233.0
338.0,-0.382,0.307,-0.683,-0.098,0.079,-0.176,-1.0,-211.0,673.0,0.14,338.0
376.0,-0.148,-0.073,0.983,-0.246,-0.121,1.637,-1.0,-211.0,673.0,0.14,376.0
380.0,-0.014,0.171,0.984,-0.043,0.515,2.958,-1.0,-211.0,673.0,0.14,380.0
386.0,-0.04,0.165,0.97,-0.032,0.132,0.773,1.0,211.0,673.0,0.14,386.0
387.0,0.046,0.159,0.978,0.052,0.178,1.097,-1.0,-211.0,673.0,0.14,387.0
389.0,-0.517,0.513,0.684,-2.429,2.411,3.212,-1.0,-211.0,673.0,0.14,389.0
391.0,-0.514,0.6,0.597,-0.514,0.599,0.596,1.0,211.0,673.0,0.14,391.0
392.0,-0.337,0.766,0.543,-0.8,1.817,1.288,-1.0,-211.0,673.0,0.14,392.0
394.0,-0.354,0.875,0.304,-0.392,0.968,0.336,1.0,211.0,673.0,0.14,394.0
470.0,-0.114,-0.867,0.422,-0.237,-1.799,0.876,1.0,321.0,673.0,0.494,470.0
474.0,-0.065,-0.845,0.212,-0.019,-0.242,0.061,1.0,211.0,673.0,0.14,474.0
800.0,-0.055,0.913,-0.26,-0.088,1.458,-0.415,-1.0,-321.0,673.0,0.494,800.0
801.0,-0.267,0.898,-0.302,-0.753,2.529,-0.851,1.0,321.0,673.0,0.494,801.0
804.0,-0.88,0.38,-0.21,-0.635,0.275,-0.152,1.0,211.0,673.0,0.14,804.0
