PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,674.886,51.339,-57.252,446.719,500.0,1.0,1.0,560.0,1740.0
15.0,554.609,-55.907,81.715,218.604,500.0,-1.0,1.0,560.0,1741.0
