PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,1306.116,-660.829,517.343,-866.948,500.0,1.0,1.0,999.0,503.0
15.0,1035.785,612.073,-462.35,-484.201,500.0,-1.0,1.0,999.0,504.0
