"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,-1.735483870967742,-3.56,1,94
2,5.05,-1.7207920792079208,-5.8,2,94
3,8.85,-1.6915254237288135,-10.16,3,94
4,12.25,-1.6657142857142855,-14.08,4,94
5,29.9,-1.5303411371237456,-34.68,5,94
6,37.1,-1.4739137466307275,-43.2,6,94
7,44.3,-1.4167945823927763,-51.92,7,94
8,51.4,-1.3591400778210116,-60.68,8,94
9,3.1,-2.3629032258064515,4.64,1,186
10,5.05,-2.3316831683168315,7.5600000000000005,2,186
11,8.85,-2.268361581920904,13.280000000000001,3,186
12,12.25,-2.2114285714285713,18.44,4,186
13,29.9,-1.8996789297658863,46.72,5,186
14,37.1,-1.757185983827493,59.64,6,186
15,44.3,-1.5967720090293451,74.2,7,186
16,3.1,2.5903225806451613,1.72,1,188
17,5.05,2.5821782178217823,2.7600000000000002,2,188
18,8.85,2.5683615819209042,4.84,3,188
19,12.25,2.5559183673469383,6.72,4,188
20,29.9,2.4900735785953176,16.44,5,188
21,37.1,2.4632129380053907,20.44,6,188
22,44.3,2.436103837471783,24.44,7,188
23,51.4,2.409303501945525,28.400000000000002,8,188
24,3.1,-2.9983870967741937,-14.88,1,198
25,5.05,-3.015841584158416,-24.240000000000002,2,198
26,8.85,-3.0491525423728816,-42.52,3,198
27,12.25,-3.0791836734693874,-58.88,4,198
28,29.9,3.0476053511705685,-145.12,5,198
29,37.1,2.9817358490566033,-181.24,6,198
30,44.3,2.914943566591422,-218.20000000000002,7,198
31,51.4,2.8465408560311283,-255.68,8,198
32,3.1,-1.0612903225806452,10.36,1,384
33,5.05,-1.0653465346534654,16.88,2,384
34,8.85,-1.0728813559322035,29.560000000000002,3,384
35,12.25,-1.0791836734693876,40.92,4,384
36,29.9,-1.1132441471571906,99.92,5,384
37,37.1,-1.1272237196765498,124.,6,384
38,44.3,-1.1411106094808126,148.12,7,384
39,51.4,-1.1548754863813229,171.92000000000002,8,384
40,3.1,0.6838709677419355,12.64,1,386
41,5.05,0.7336633663366336,20.64,2,386
42,8.85,0.8310734463276837,36.36,3,386
43,12.25,0.9195918367346938,50.72,4,386
44,29.9,1.4564280936454848,137.84,5,386
45,37.1,1.8075902964959567,194.72,6,386
46,3.1,-2.0451612903225804,10.92,1,387
47,5.05,-2.0772277227722773,17.76,2,387
48,8.85,-2.138983050847458,31.2,3,387
49,12.25,-2.194285714285714,43.36,4,387
50,29.9,-2.496782608695652,109.64,5,387
51,37.1,-2.634495956873315,139.72,6,387
52,44.3,-2.7874627539503383,173.24,7,387
53,51.4,-2.9675252918287938,212.56,8,387
54,3.1,-0.667741935483871,9.56,1,388
55,5.05,-0.6544554455445545,15.56,2,388
56,8.85,-0.6293785310734463,27.28,3,388
57,12.25,-0.6065306122448979,37.800000000000004,4,388
58,29.9,-0.4869163879598662,92.76,5,388
59,37.1,-0.4373261455525606,115.52,6,388
60,44.3,-0.3872009029345372,138.6,7,388
61,51.4,-0.33669260700389103,161.72,8,388
62,3.1,-1.2548387096774194,14.48,1,389
63,5.05,-1.2603960396039604,23.6,2,389
64,8.85,-1.2717514124293785,41.36,3,389
65,12.25,-1.2816326530612243,57.28,4,389
66,29.9,-1.3338461538461537,139.96,5,389
67,37.1,-1.355142857142857,173.8,6,389
68,44.3,-1.3765778781038374,207.68,7,389
69,51.4,-1.3977042801556419,241.24,8,389
70,3.1,-2.9919354838709675,4.44,1,393
71,5.05,-2.996039603960396,7.24,2,393
72,8.85,-3.0045197740112997,12.68,3,393
73,12.25,-3.0122448979591834,17.56,4,393
74,29.9,-3.0530635451505015,42.84,5,393
75,37.1,-3.0697142857142854,53.2,6,393
76,44.3,-3.086325056433408,63.56,7,393
77,51.4,-3.102863813229572,73.8,8,393
78,3.1,1.5032258064516129,2.04,1,398
79,5.05,1.4782178217821782,3.3200000000000003,2,398
80,8.85,1.4282485875706215,5.8,3,398
81,12.25,1.383673469387755,8.040000000000001,4,398
82,29.9,1.142581939799331,20.12,5,398
83,37.1,1.037687331536388,25.36,6,398
84,44.3,0.9262889390519187,30.96,7,398
85,51.4,0.8069377431906615,36.92,8,398
86,3.1,0.632258064516129,-3.08,1,403
87,5.05,0.6415841584158416,-5.,2,403
88,8.85,0.6576271186440679,-8.8,3,403
89,12.25,0.6726530612244898,-12.16,4,403
90,29.9,0.749819397993311,-29.8,5,403
91,37.1,0.7813584905660377,-37.,6,403
92,44.3,0.8133905191873588,-44.28,7,403
93,51.4,0.8449727626459144,-51.480000000000004,8,403
94,3.1,-1.332258064516129,-1.44,1,405
95,5.05,-1.3396039603960397,-2.36,2,405
96,8.85,-1.3542372881355933,-4.12,3,405
97,12.25,-1.366938775510204,-5.72,4,405
98,29.9,-1.4327759197324414,-13.96,5,405
99,37.1,-1.4595256064690025,-17.36,6,405
100,44.3,-1.486866817155756,-20.76,7,405
101,51.4,-1.5135291828793773,-24.12,8,405
102,3.1,-2.7548387096774194,-0.08,1,409
103,5.05,-2.7643564356435646,-0.12,2,409
104,8.85,-2.78135593220339,-0.2,3,409
105,12.25,-2.7963265306122445,-0.28,4,409
106,29.9,-2.8753311036789295,-0.72,5,409
107,37.1,-2.9077789757412393,-0.88,6,409
108,44.3,-2.940424379232505,-1.08,7,409
109,51.4,-2.9727509727626455,-1.24,8,409
110,3.1,-0.35161290322580646,-3.24,1,415
111,5.05,-0.3722772277227723,-5.28,2,415
112,8.85,-0.41355932203389834,-9.24,3,415
113,12.25,-0.45061224489795915,-12.84,4,415
114,29.9,-0.6480468227424748,-31.8,5,415
115,37.1,-0.7323288409703503,-39.88,6,415
116,44.3,-0.8192234762979683,-48.28,7,415
117,51.4,-0.9099961089494163,-56.96,8,415
118,3.1,-2.8983870967741936,-5.16,1,419
119,5.05,-2.9198019801980197,-8.44,2,419
120,8.85,-2.9627118644067796,-14.8,3,419
121,12.25,-3.001632653061224,-20.52,4,419
122,29.9,3.0756923076923073,-50.96,5,419
123,37.1,2.9882425876010776,-63.92,6,419
124,44.3,2.8960632054176068,-77.48,7,419
125,51.4,2.8008988326848248,-91.60000000000001,8,419
126,3.1,1.5629032258064517,-11.36,1,421
127,5.05,1.5445544554455446,-18.48,2,421
128,8.85,1.5084745762711864,-32.44,3,421
129,12.25,1.4759183673469387,-44.96,4,421
130,29.9,1.3039397993311035,-111.04,5,421
131,37.1,1.2311482479784366,-138.84,6,421
132,44.3,1.1569977426636568,-167.48,7,421
133,51.4,1.0803268482490271,-196.72,8,421
134,3.1,2.740322580645161,-2.,1,425
135,5.05,2.7742574257425745,-3.2800000000000002,2,425
136,8.85,2.83954802259887,-5.76,3,425
137,12.25,2.8987755102040813,-8.,4,425
138,29.9,-3.0602274247491636,-20.36,5,425
139,37.1,-2.9105283018867922,-26.04,6,425
140,44.3,-2.738573363431151,-32.56,7,425
141,3.1,-3.0596774193548386,-11.28,1,426
142,5.05,-3.0643564356435644,-18.400000000000002,2,426
143,8.85,-3.0740112994350284,-32.24,3,426
144,12.25,-3.0828571428571427,-44.64,4,426
145,29.9,-3.1283411371237455,-109.04,5,426
146,37.1,3.136247978436657,-135.36,6,426
147,44.3,3.117562076749435,-161.72,7,426
148,51.4,3.0991595330739297,-187.8,8,426
149,3.1,2.5516129032258066,-2.84,1,687
150,5.05,2.516831683168317,-4.64,2,687
151,8.85,2.4502824858757064,-8.16,3,687
152,12.25,2.390204081632653,-11.32,4,687
153,29.9,2.0579665551839463,-28.84,5,687
154,37.1,1.9029919137466305,-37.,6,687
155,44.3,1.7246365688487584,-46.44,7,687
156,3.1,-0.31129032258064515,-0.32,1,690
157,5.05,-0.30594059405940593,-0.52,2,690
158,8.85,-0.2943502824858757,-0.92,3,690
159,12.25,-0.2844897959183673,-1.28,4,690
160,29.9,-0.23220066889632104,-3.12,5,690
161,37.1,-0.21087331536388138,-3.88,6,690
162,44.3,-0.1894943566591422,-4.64,7,690
163,51.4,-0.16828015564202334,-5.4,8,690
164,3.1,-1.2451612903225806,-0.2,1,695
165,5.05,-1.2613861386138614,-0.32,2,695
166,8.85,-1.2926553672316385,-0.52,3,695
167,12.25,-1.320816326530612,-0.72,4,695
168,29.9,-1.4672307692307691,-1.8,5,695
169,37.1,-1.5282587601078166,-2.24,6,695
170,44.3,-1.5906320541760721,-2.72,7,695
171,51.4,-1.6535642023346302,-3.16,8,695
172,3.1,-0.7483870967741936,10.64,1,696
173,5.05,-0.7128712871287128,17.36,2,696
174,8.85,-0.6463276836158193,30.48,3,696
175,12.25,-0.5857142857142856,42.36,4,696
176,29.9,-0.2506220735785953,107.96000000000001,5,696
177,37.1,-0.09384366576819406,138.6,6,696
178,44.3,0.0864198645598194,173.92000000000002,7,696
179,51.4,0.3204863813229572,219.8,8,696
180,3.1,2.7048387096774196,3.68,1,699
181,5.05,2.7504950495049507,6.04,2,699
182,8.85,2.83954802259887,10.6,3,699
183,12.25,2.920816326530612,14.8,4,699
184,29.9,-2.8851103678929766,39.32,5,699
185,37.1,-2.6158005390835575,53.160000000000004,6,699
186,3.1,0.3951612903225806,-1.8,1,705
187,5.05,0.4178217821782178,-2.96,2,705
188,8.85,0.4610169491525424,-5.16,3,705
189,12.25,0.4995918367346938,-7.16,4,705
190,29.9,0.7042207357859531,-17.76,5,705
191,37.1,0.7920808625336926,-22.28,6,705
192,44.3,0.8829255079006771,-27.,7,705
193,51.4,0.978260700389105,-31.92,8,705
194,3.1,1.6129032258064515,-3.08,1,710
195,5.05,1.614851485148515,-5.,2,710
196,8.85,1.6192090395480228,-8.76,3,710
197,12.25,1.623265306122449,-12.120000000000001,4,710
198,29.9,1.6439397993311036,-29.560000000000002,5,710
199,37.1,1.6523450134770887,-36.68,6,710
200,44.3,1.6607042889390518,-43.800000000000004,7,710
201,51.4,1.6691089494163422,-50.84,8,710
202,3.1,-2.632258064516129,-16.4,1,711
203,5.05,-2.6455445544554457,-26.72,2,711
204,8.85,-2.6717514124293786,-46.88,3,711
205,12.25,-2.6959183673469385,-64.92,4,711
206,29.9,-2.8209765886287625,-159.44,5,711
207,37.1,-2.872862533692722,-198.68,6,711
208,44.3,-2.9254582392776523,-238.44,7,711
209,51.4,-2.9782412451361866,-278.32,8,711
210,3.1,2.785483870967742,-3.12,1,756
211,5.05,2.801980198019802,-5.08,2,756
212,8.85,2.8355932203389833,-8.92,3,756
