PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,853.596,151.858,-580.329,-344.651,500.0,1.0,1.0,33.0,854.0
15.0,747.114,-182.774,491.745,181.549,500.0,-1.0,1.0,33.0,855.0
