particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass
122.0,-0.29,0.205,-0.933,-0.685,0.486,-2.208,1.0,211.0,183.0,0.14
126.0,0.131,0.845,-0.41,0.057,0.371,-0.18,-1.0,-211.0,183.0,0.14
309.0,-0.311,-0.163,0.934,-0.604,-0.317,1.817,1.0,211.0,183.0,0.14
310.0,-0.097,0.287,0.948,-0.144,0.425,1.405,-1.0,-211.0,183.0,0.14
312.0,-0.233,0.351,0.906,-1.013,1.53,3.951,-1.0,-211.0,183.0,0.14
316.0,-0.486,0.434,0.758,-1.506,1.346,2.35,1.0,211.0,183.0,0.14
322.0,-0.486,0.283,0.826,-1.941,1.129,3.3,1.0,211.0,183.0,0.14
324.0,-0.132,0.169,0.973,-0.229,0.293,1.688,1.0,211.0,183.0,0.14
325.0,-0.181,0.675,0.712,-0.345,1.292,1.362,-1.0,-211.0,183.0,0.14
326.0,-0.176,0.552,0.81,-0.268,0.843,1.236,1.0,211.0,183.0,0.14
328.0,-0.222,0.02,0.963,-0.205,0.019,0.891,-1.0,-211.0,183.0,0.14
329.0,0.251,0.525,0.728,0.097,0.202,0.281,1.0,211.0,183.0,0.14
330.0,0.11,0.198,0.972,0.252,0.452,2.217,-1.0,-211.0,183.0,0.14
331.0,-0.167,-0.708,0.642,-0.096,-0.409,0.371,1.0,211.0,183.0,0.14
335.0,0.371,-0.122,0.915,0.531,-0.175,1.31,1.0,211.0,183.0,0.14
336.0,0.424,-0.146,0.879,0.365,-0.126,0.757,-1.0,-211.0,183.0,0.14
339.0,-0.081,-0.278,0.957,-2.462,-8.452,29.048,1.0,211.0,183.0,0.14
344.0,-0.019,-0.226,0.974,-0.2,-2.32,10.006,-1.0,-211.0,183.0,0.14
349.0,-0.341,0.59,0.697,-0.213,0.369,0.435,-1.0,-211.0,183.0,0.14
350.0,0.932,-0.105,-0.183,1.572,-0.178,-0.309,1.0,321.0,183.0,0.494
354.0,0.987,0.039,0.155,5.807,0.23,0.91,1.0,211.0,183.0,0.14
491.0,0.569,0.372,0.726,0.766,0.5,0.977,-1.0,-211.0,183.0,0.14
493.0,-0.778,-0.265,-0.52,-0.465,-0.158,-0.311,-1.0,-211.0,183.0,0.14
496.0,-0.153,-0.839,-0.427,-0.251,-1.375,-0.699,1.0,321.0,183.0,0.494
504.0,0.162,-0.062,-0.984,0.468,-0.179,-2.835,-1.0,-211.0,183.0,0.14
505.0,0.097,0.143,-0.985,0.563,0.828,-5.685,1.0,211.0,183.0,0.14
561.0,-0.279,0.088,-0.943,-0.242,0.077,-0.82,1.0,211.0,183.0,0.14
562.0,0.223,0.008,-0.958,0.171,0.006,-0.735,-1.0,-211.0,183.0,0.14
566.0,-0.581,0.47,-0.538,-0.208,0.168,-0.192,-1.0,-211.0,183.0,0.14
568.0,-0.16,-0.056,-0.972,-0.137,-0.048,-0.831,1.0,211.0,183.0,0.14
605.0,-0.167,0.133,0.976,-0.68,0.543,3.979,1.0,211.0,183.0,0.14
607.0,-0.358,0.289,0.887,-1.19,0.96,2.946,-1.0,-211.0,183.0,0.14
610.0,-0.412,0.273,0.869,-2.793,1.855,5.895,1.0,211.0,183.0,0.14
611.0,-0.364,0.06,0.929,-1.224,0.202,3.123,1.0,211.0,183.0,0.14
612.0,-0.401,0.206,0.892,-2.197,1.13,4.891,-1.0,-211.0,183.0,0.14
613.0,-0.552,0.36,0.743,-0.629,0.41,0.847,1.0,211.0,183.0,0.14
614.0,-0.422,0.29,0.859,-3.597,2.469,7.322,-1.0,-211.0,183.0,0.14
617.0,-0.354,0.193,0.914,-1.337,0.727,3.45,-1.0,-211.0,183.0,0.14
621.0,0.63,0.547,0.212,0.173,0.15,0.058,1.0,211.0,183.0,0.14
622.0,0.097,0.27,0.912,0.047,0.129,0.436,-1.0,-211.0,183.0,0.14
625.0,0.106,-0.147,0.967,0.082,-0.114,0.751,-1.0,-211.0,183.0,0.14
632.0,-0.073,-0.262,0.962,-1.741,-6.273,23.055,-1.0,-211.0,183.0,0.14
641.0,-0.205,-0.355,0.902,-0.216,-0.374,0.95,1.0,211.0,183.0,0.14
642.0,0.377,-0.571,0.688,0.221,-0.334,0.403,-1.0,-211.0,183.0,0.14
644.0,0.02,-0.385,0.921,0.046,-0.885,2.118,1.0,211.0,183.0,0.14
645.0,0.326,-0.084,0.905,0.177,-0.045,0.49,-1.0,-211.0,183.0,0.14
646.0,0.323,0.0,0.941,0.438,0.0,1.279,1.0,211.0,183.0,0.14
651.0,0.991,0.108,0.075,6.79,0.742,0.513,-1.0,-211.0,183.0,0.14
699.0,0.144,-0.366,0.914,0.2,-0.506,1.264,1.0,211.0,183.0,0.14
701.0,0.418,-0.884,0.053,0.286,-0.605,0.036,1.0,211.0,183.0,0.14
702.0,0.255,-0.806,-0.526,0.367,-1.16,-0.757,-1.0,-211.0,183.0,0.14
706.0,0.055,0.326,-0.928,0.045,0.268,-0.761,-1.0,-211.0,183.0,0.14
839.0,0.059,-0.344,0.883,0.026,-0.153,0.393,1.0,211.0,183.0,0.14
840.0,0.178,-0.049,0.976,0.21,-0.057,1.149,-1.0,-211.0,183.0,0.14
845.0,-0.065,-0.266,0.961,-0.254,-1.035,3.744,1.0,211.0,183.0,0.14
846.0,-0.177,-0.277,0.943,-0.471,-0.736,2.511,1.0,211.0,183.0,0.14
847.0,-0.088,-0.227,0.969,-0.472,-1.226,5.225,-1.0,-211.0,183.0,0.14
852.0,0.939,-0.046,0.179,0.453,-0.022,0.086,1.0,211.0,183.0,0.14
853.0,0.899,0.213,0.377,1.985,0.471,0.832,-1.0,-211.0,183.0,0.14
855.0,0.982,0.107,0.146,2.291,0.25,0.34,1.0,211.0,183.0,0.14
856.0,0.993,-0.05,0.092,2.59,-0.131,0.239,-1.0,-211.0,183.0,0.14
933.0,-0.139,0.226,-0.96,-0.212,0.345,-1.461,1.0,211.0,183.0,0.14
934.0,0.041,-0.207,-0.975,0.084,-0.425,-2.0,-1.0,-211.0,183.0,0.14
936.0,0.317,-0.053,0.939,0.368,-0.062,1.088,1.0,211.0,183.0,0.14
937.0,-0.265,0.033,0.962,-0.601,0.075,2.181,-1.0,-211.0,183.0,0.14
938.0,0.239,-0.059,0.934,0.129,-0.032,0.504,1.0,211.0,183.0,0.14
1079.0,0.061,0.424,-0.902,0.148,1.034,-2.202,1.0,211.0,183.0,0.14
1080.0,-0.493,0.506,-0.707,-2.371,2.432,-3.398,-1.0,-211.0,183.0,0.14
1081.0,-0.336,0.414,-0.843,-0.694,0.854,-1.742,1.0,211.0,183.0,0.14
1088.0,-0.049,0.783,-0.438,-0.055,0.878,-0.491,1.0,321.0,183.0,0.494
1089.0,0.065,0.509,-0.686,0.062,0.487,-0.656,-1.0,-321.0,183.0,0.494
1095.0,-0.579,-0.307,-0.607,-0.18,-0.095,-0.189,-1.0,-211.0,183.0,0.14
1100.0,0.441,-0.004,-0.878,1.168,-0.011,-2.324,-1.0,-321.0,183.0,0.494
1214.0,-0.714,-0.506,0.323,-0.975,-0.692,0.441,-1.0,-321.0,183.0,0.494
1217.0,0.78,0.013,0.165,0.181,0.003,0.038,1.0,211.0,183.0,0.14
1218.0,-0.19,-0.262,0.895,-0.086,-0.119,0.405,-1.0,-211.0,183.0,0.14
1220.0,-0.914,-0.203,0.297,-0.69,-0.153,0.224,1.0,211.0,183.0,0.14
1222.0,-0.808,-0.335,-0.464,-0.819,-0.339,-0.47,-1.0,-211.0,183.0,0.14
1229.0,-0.296,-0.255,-0.897,-0.199,-0.172,-0.604,-1.0,-211.0,183.0,0.14
1230.0,-0.156,0.548,-0.806,-0.478,1.682,-2.477,1.0,321.0,183.0,0.494
1232.0,-0.227,0.703,-0.673,-0.751,2.328,-2.228,1.0,211.0,183.0,0.14
1243.0,-0.193,-0.004,0.977,-0.304,-0.006,1.54,-1.0,-211.0,183.0,0.14
1244.0,-0.073,0.391,0.902,-0.062,0.329,0.761,1.0,211.0,183.0,0.14
1408.0,-0.604,0.083,0.759,-0.37,0.051,0.465,-1.0,-211.0,183.0,0.14
1409.0,-0.536,-0.339,0.658,-0.185,-0.117,0.227,1.0,211.0,183.0,0.14
1414.0,0.728,0.161,-0.562,0.283,0.063,-0.218,1.0,211.0,183.0,0.14
1415.0,-0.336,-0.052,0.913,-0.206,-0.032,0.561,-1.0,-211.0,183.0,0.14
1416.0,0.091,-0.944,-0.27,0.076,-0.785,-0.225,1.0,211.0,183.0,0.14
1418.0,-0.506,0.807,-0.236,-0.369,0.588,-0.172,-1.0,-211.0,183.0,0.14
1425.0,-0.258,0.361,-0.89,-0.356,0.498,-1.228,1.0,211.0,183.0,0.14
1426.0,0.196,-0.084,-0.976,0.607,-0.259,-3.024,-1.0,-211.0,183.0,0.14
1427.0,-0.19,-0.069,-0.971,-0.733,-0.267,-3.746,1.0,321.0,183.0,0.494
1450.0,-0.026,-0.168,-0.983,-0.171,-1.108,-6.489,1.0,321.0,183.0,0.494
1501.0,0.918,-0.194,0.148,1.452,-0.306,0.233,-1.0,-321.0,183.0,0.494
1502.0,0.917,0.286,-0.181,0.6,0.187,-0.118,1.0,211.0,183.0,0.14
1506.0,-0.174,0.028,-0.976,-0.191,0.031,-1.071,-1.0,-211.0,183.0,0.14
1509.0,-0.294,0.532,-0.783,-1.137,2.057,-3.027,-1.0,-321.0,183.0,0.494
1510.0,-0.387,0.51,-0.767,-1.318,1.737,-2.611,1.0,211.0,183.0,0.14
1511.0,-0.369,0.489,-0.752,-0.21,0.278,-0.428,1.0,211.0,183.0,0.14
1512.0,-0.321,0.53,-0.785,-4.92,8.121,-12.03,-1.0,-211.0,183.0,0.14
1517.0,-0.173,0.539,-0.824,-0.89,2.778,-4.241,-1.0,-211.0,183.0,0.14
1519.0,-0.595,-0.13,-0.776,-0.499,-0.109,-0.651,1.0,211.0,183.0,0.14
1521.0,-0.217,-0.794,-0.551,-0.219,-0.801,-0.556,-1.0,-211.0,183.0,0.14
1523.0,0.004,-0.965,-0.232,0.005,-1.139,-0.274,1.0,211.0,183.0,0.14
1525.0,-0.181,-0.902,-0.375,-0.232,-1.155,-0.481,-1.0,-211.0,183.0,0.14
1528.0,0.312,-0.62,-0.26,0.065,-0.129,-0.054,1.0,211.0,183.0,0.14
1531.0,-0.085,-0.143,-0.979,-0.102,-0.17,-1.167,1.0,211.0,183.0,0.14
1534.0,0.246,-0.239,-0.924,0.728,-0.705,-2.732,1.0,321.0,183.0,0.494
1535.0,0.174,-0.233,-0.934,0.414,-0.554,-2.22,-1.0,-321.0,183.0,0.494
1550.0,-0.242,0.372,-0.89,-0.327,0.503,-1.205,1.0,211.0,183.0,0.14
1554.0,-0.799,0.338,-0.446,-0.509,0.215,-0.284,1.0,211.0,183.0,0.14
1555.0,-0.494,-0.459,-0.644,-0.191,-0.177,-0.249,-1.0,-211.0,183.0,0.14
1558.0,-0.867,-0.446,0.021,-0.544,-0.28,0.013,-1.0,-211.0,183.0,0.14
1560.0,-0.117,-0.663,0.72,-0.096,-0.544,0.591,1.0,211.0,183.0,0.14
1561.0,-0.666,-0.278,0.682,-0.795,-0.332,0.815,-1.0,-211.0,183.0,0.14
1562.0,-0.233,-0.638,0.699,-0.144,-0.395,0.433,1.0,211.0,183.0,0.14
1563.0,-0.392,0.868,0.028,-0.18,0.4,0.013,-1.0,-211.0,183.0,0.14
1564.0,-0.774,-0.45,0.434,-1.106,-0.643,0.619,1.0,211.0,183.0,0.14
1565.0,-0.719,0.088,0.105,-0.147,0.018,0.021,-1.0,-211.0,183.0,0.14
1567.0,0.292,0.867,-0.347,0.197,0.585,-0.234,1.0,211.0,183.0,0.14
1568.0,-0.163,-0.492,-0.807,-0.08,-0.243,-0.398,-1.0,-211.0,183.0,0.14
1569.0,-0.163,0.183,-0.969,-0.534,0.6,-3.18,1.0,211.0,183.0,0.14
1570.0,0.304,0.127,-0.938,0.407,0.171,-1.259,-1.0,-211.0,183.0,0.14
1571.0,-0.036,0.176,-0.984,-0.309,1.503,-8.403,-1.0,-211.0,183.0,0.14
1573.0,0.162,0.124,-0.976,0.297,0.228,-1.789,1.0,211.0,183.0,0.14
1575.0,0.007,0.327,-0.945,0.03,1.434,-4.146,1.0,211.0,183.0,0.14
1576.0,-0.173,0.486,-0.851,-0.239,0.674,-1.18,-1.0,-211.0,183.0,0.14
1578.0,-0.577,0.033,-0.792,-0.409,0.023,-0.561,-1.0,-211.0,183.0,0.14
1584.0,-0.02,0.206,0.831,-0.019,0.196,0.793,-1.0,-321.0,183.0,0.494
1585.0,-0.379,-0.406,0.804,-0.251,-0.269,0.532,1.0,211.0,183.0,0.14
1588.0,0.751,0.059,0.626,0.516,0.04,0.43,-1.0,-211.0,183.0,0.14
1590.0,-0.48,0.626,0.588,-0.376,0.49,0.46,1.0,211.0,183.0,0.14
1591.0,-0.024,0.663,0.43,-0.006,0.151,0.098,-1.0,-211.0,183.0,0.14
1593.0,0.246,-0.081,0.965,0.916,-0.303,3.592,1.0,211.0,183.0,0.14
1597.0,-0.299,0.296,0.905,-0.628,0.623,1.9,-1.0,-211.0,183.0,0.14
1622.0,0.064,-0.234,0.959,0.06,-0.219,0.9,-1.0,-211.0,183.0,0.14
1624.0,0.059,-0.782,0.165,0.014,-0.182,0.038,1.0,211.0,183.0,0.14
1626.0,0.597,0.401,-0.623,0.272,0.183,-0.284,-1.0,-211.0,183.0,0.14
1630.0,-0.254,0.101,-0.826,-0.254,0.101,-0.825,1.0,321.0,183.0,0.494
1633.0,-0.102,0.533,-0.83,-0.109,0.571,-0.889,1.0,211.0,183.0,0.14
1634.0,-0.057,0.157,-0.969,-0.044,0.121,-0.745,-1.0,-211.0,183.0,0.14
1638.0,-0.205,0.524,-0.752,-0.083,0.213,-0.306,1.0,211.0,183.0,0.14
1639.0,-0.39,0.36,-0.816,-0.239,0.221,-0.5,-1.0,-211.0,183.0,0.14
1661.0,0.229,-0.024,-0.931,0.114,-0.012,-0.461,-1.0,-211.0,183.0,0.14
1667.0,-0.163,-0.1,-0.981,-1.153,-0.705,-6.94,1.0,211.0,183.0,0.14
1668.0,-0.147,-0.132,-0.97,-0.141,-0.127,-0.934,1.0,211.0,183.0,0.14
1672.0,-0.215,-0.127,-0.966,-0.428,-0.253,-1.926,-1.0,-211.0,183.0,0.14
1674.0,-0.023,-0.184,-0.981,-0.062,-0.486,-2.598,-1.0,-211.0,183.0,0.14
1676.0,0.353,-0.507,-0.772,0.328,-0.471,-0.717,1.0,211.0,183.0,0.14
1677.0,-0.274,0.019,-0.958,-0.436,0.03,-1.523,-1.0,-211.0,183.0,0.14
1678.0,-0.013,0.198,-0.966,-0.011,0.169,-0.824,1.0,211.0,183.0,0.14
1745.0,0.184,0.009,0.983,1.348,0.067,7.183,-1.0,-211.0,183.0,0.14
1750.0,-0.574,0.328,0.742,-0.725,0.414,0.936,1.0,211.0,183.0,0.14
1755.0,-0.725,-0.537,-0.082,-0.239,-0.177,-0.027,1.0,211.0,183.0,0.14
1758.0,0.791,-0.556,-0.21,0.749,-0.526,-0.198,1.0,211.0,183.0,0.14
1759.0,-0.098,-0.349,-0.931,-0.281,-0.998,-2.667,-1.0,-211.0,183.0,0.14
1761.0,0.19,0.061,-0.979,0.608,0.194,-3.134,1.0,211.0,183.0,0.14
1784.0,0.296,-0.354,0.527,207.11,-247.702,368.944,1.0,-15.0,183.0,500.0
1785.0,-0.29,0.431,0.256,-177.791,264.654,156.889,-1.0,15.0,183.0,500.0
1790.0,0.956,0.206,-0.202,2.236,0.483,-0.473,1.0,211.0,183.0,0.14
1791.0,0.834,0.02,-0.42,0.326,0.008,-0.164,-1.0,-211.0,183.0,0.14
1808.0,-0.178,-0.557,-0.745,-0.077,-0.241,-0.322,1.0,211.0,183.0,0.14
1809.0,0.613,-0.557,-0.504,0.349,-0.316,-0.286,-1.0,-211.0,183.0,0.14
1813.0,-0.209,-0.056,-0.974,-0.474,-0.127,-2.207,1.0,211.0,183.0,0.14
1824.0,-0.27,0.896,-0.326,-0.286,0.948,-0.344,1.0,211.0,183.0,0.14
1825.0,-0.679,0.501,0.035,-0.177,0.13,0.009,-1.0,-211.0,183.0,0.14
1847.0,0.529,-0.402,0.652,0.202,-0.153,0.248,1.0,211.0,183.0,0.14
1848.0,-0.402,-0.461,0.741,-0.202,-0.232,0.373,-1.0,-211.0,183.0,0.14
1853.0,-0.844,0.32,-0.397,-0.702,0.266,-0.33,1.0,211.0,183.0,0.14
1854.0,-0.346,-0.28,-0.673,-0.082,-0.066,-0.159,-1.0,-211.0,183.0,0.14
1900.0,-0.021,-0.606,0.785,-0.023,-0.659,0.852,-1.0,-211.0,183.0,0.14
1903.0,-0.098,0.221,0.958,-0.089,0.201,0.872,-1.0,-211.0,183.0,0.14
1905.0,-0.27,-0.094,-0.872,-0.095,-0.033,-0.307,-1.0,-211.0,183.0,0.14
1907.0,-0.778,-0.378,-0.23,-0.243,-0.118,-0.072,1.0,211.0,183.0,0.14
1908.0,-0.551,-0.282,0.355,-0.11,-0.056,0.071,-1.0,-211.0,183.0,0.14
1929.0,0.934,-0.09,0.228,0.502,-0.048,0.123,1.0,211.0,183.0,0.14
1930.0,0.378,0.284,0.808,0.15,0.113,0.321,-1.0,-211.0,183.0,0.14
1959.0,0.568,0.408,0.448,0.142,0.102,0.112,-1.0,-211.0,183.0,0.14
1961.0,0.768,-0.437,0.437,0.627,-0.357,0.357,1.0,211.0,183.0,0.14
1964.0,-0.78,0.348,-0.49,-0.62,0.276,-0.39,-1.0,-211.0,183.0,0.14
2041.0,0.424,-0.279,-0.814,0.208,-0.137,-0.4,1.0,211.0,183.0,0.14
2042.0,0.362,-0.367,-0.856,2.347,-2.38,-5.547,-1.0,-211.0,183.0,0.14
2043.0,0.314,-0.22,-0.917,0.4,-0.28,-1.166,1.0,211.0,183.0,0.14
2049.0,-0.629,0.348,-0.681,-0.627,0.347,-0.679,-1.0,-211.0,183.0,0.14
2057.0,-0.538,0.25,-0.31,-0.358,0.166,-0.206,1.0,321.0,183.0,0.494
2058.0,-0.923,-0.295,-0.163,-0.686,-0.22,-0.121,-1.0,-211.0,183.0,0.14
