PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,701.599,73.63,-197.315,-444.845,500.0,1.0,1.0,227.0,1379.0
15.0,518.347,37.73,78.773,105.142,500.0,-1.0,1.0,227.0,1380.0
