PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,1635.154,-271.768,-127.14,-1527.647,500.0,1.0,1.0,845.0,1732.0
15.0,693.216,167.624,180.276,-412.251,500.0,-1.0,1.0,845.0,1733.0
