val_loss,eff,pur,current_lr,epoch,step,train_loss
0.00984878558665514,0.7347849011421204,0.00896130409091711,0.0001250000059371814,0,79,
,,,,0,79,0.019204031676054
0.00984989944845438,0.8323336839675903,0.010150955989956856,0.0002500000118743628,1,159,
,,,,1,159,0.009991328231990337
0.00982443057000637,0.8819062113761902,0.010755500756204128,0.00037500003236345947,2,239,
,,,,2,239,0.009955424815416336
0.009777212515473366,0.9265581369400024,0.011300058104097843,0.00034999995841644704,3,319,
,,,,3,319,0.009908240288496017
0.009719733148813248,0.9459732174873352,0.01153683103621006,0.0006249999278225005,4,399,
,,,,4,399,0.009860151447355747
0.009650470688939095,0.9596999287605286,0.011704238131642342,0.0007500000647269189,5,479,
,,,,5,479,0.009818380698561668
0.009572849608957767,0.9733274579048157,0.011870430782437325,0.0008750000270083547,6,559,
,,,,6,559,0.00977659597992897
0.009430470876395702,0.9798345565795898,0.011949796229600906,0.0006999999168328941,7,639,
,,,,7,639,0.009733135811984539
0.009238355793058872,0.9809272885322571,0.01196312066167593,0.0006999999168328941,8,719,
,,,,8,719,0.009686125442385674
0.008765444159507751,0.9864535331726074,0.01203269325196743,0.0006999999168328941,9,799,
,,,,9,799,0.009643832221627235
0.00729992613196373,0.9891719818115234,0.012305320240557194,0.0006999999168328941,10,879,
,,,,10,879,0.009599285200238228
0.008390805684030056,0.9923839569091797,0.012103063985705376,0.0004900000058114529,11,959,
,,,,11,959,0.009724317118525505
0.004231815692037344,0.9679852724075317,0.02898181416094303,0.0004900000058114529,12,1039,
,,,,12,1039,0.009323536418378353
0.004465253092348576,0.9778372049331665,0.017935849726200104,0.0004900000058114529,13,1119,
,,,,13,1119,0.009518768638372421
0.004128528293222189,0.9803104400634766,0.04479983448982239,0.0004900000058114529,14,1199,
,,,,14,1199,0.009050315245985985
0.003959242720156908,0.9672659039497375,0.08740447461605072,0.0003430000215303153,15,1279,
,,,,15,1279,0.008816628716886044
0.003945884760469198,0.9617180824279785,0.11313539743423462,0.0003430000215303153,16,1359,
,,,,16,1359,0.008322177454829216
0.003948752768337727,0.9764690399169922,0.11172609031200409,0.0003430000215303153,17,1439,
,,,,17,1439,0.008339891210198402
0.0039050192572176456,0.9877482652664185,0.13796663284301758,0.0003430000215303153,18,1519,
,,,,18,1519,0.008085742592811584
0.003885105950757861,0.986024022102356,0.14276458323001862,0.00024009999469853938,19,1599,
,,,,19,1599,0.008029104210436344
0.0038612789940088987,0.985978901386261,0.15566644072532654,0.00024009999469853938,20,1679,
,,,,20,1679,0.007593140006065369
0.0038773193955421448,0.9892106056213379,0.1577495038509369,0.00024009999469853938,21,1759,
,,,,21,1759,0.007630484644323587
0.0038585937581956387,0.9903756976127625,0.1625393033027649,0.00024009999469853938,22,1839,
,,,,22,1839,0.0076302774250507355
0.0038727563805878162,0.9866355061531067,0.16048425436019897,0.0001680699788266793,23,1919,
,,,,23,1919,0.007641431875526905
0.003833182854577899,0.9929693937301636,0.1695699244737625,0.0001680699788266793,24,1999,
,,,,24,1999,0.007327391766011715
0.003829545108601451,0.9929131269454956,0.17247173190116882,0.0001680699788266793,25,2079,
,,,,25,2079,0.0073393345810472965
0.003821824910119176,0.9928760528564453,0.17476987838745117,0.0001680699788266793,26,2159,
,,,,26,2159,0.007339230738580227
0.0038291611708700657,0.9928703308105469,0.1740700900554657,0.00011764898954425007,27,2239,
,,,,27,2239,0.007386965211480856
0.0038066920824348927,0.9927785992622375,0.18002261221408844,0.00011764898954425007,28,2319,
,,,,28,2319,0.007225493900477886
0.003802103456109762,0.9930750727653503,0.18109941482543945,0.00011764898954425007,29,2399,
,,,,29,2399,0.00724655669182539
