PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,1002.72,-10.573,-329.417,-804.252,500.0,1.0,1.0,742.0,1087.0
15.0,788.562,100.657,89.983,-594.644,500.0,-1.0,1.0,742.0,1088.0
