"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,1.8096774193548386,5.28,1,91
2,5.05,1.8198019801980199,8.6,2,91
3,8.85,1.8384180790960452,15.08,3,91
4,12.25,1.8551020408163263,20.88,4,91
5,29.9,1.9422073578595316,51.160000000000004,5,91
6,37.1,1.9779568733153636,63.6,6,91
7,44.3,2.0140586907449207,76.12,7,91
8,51.4,2.0498560311284044,88.56,8,91
9,3.1,2.5080645161290325,17.16,1,119
10,5.05,2.516831683168317,27.92,2,119
11,8.85,2.5350282485875706,48.96,3,119
12,12.25,2.550612244897959,67.8,4,119
13,29.9,2.6336923076923076,165.96,5,119
14,37.1,2.667854447439353,206.28,6,119
15,44.3,2.702117381489842,246.84,7,119
16,51.4,2.7362062256809336,287.16,8,119
17,3.1,0.964516129032258,-5.96,1,134
18,5.05,0.9712871287128713,-9.68,2,134
19,8.85,0.9847457627118644,-16.96,3,134
20,12.25,0.9967346938775509,-23.48,4,134
21,29.9,1.0588896321070234,-57.44,5,134
22,37.1,1.0843342318059297,-71.36,6,134
23,44.3,1.1097200902934536,-85.28,7,134
24,51.4,1.134964980544747,-99.12,8,134
25,3.1,0.6951612903225807,13.88,1,137
26,5.05,0.6891089108910892,22.6,2,137
27,8.85,0.6779661016949152,39.64,3,137
28,12.25,0.6673469387755101,54.84,4,137
29,29.9,0.6130234113712374,134.04,5,137
30,37.1,0.5908301886792452,166.44,6,137
31,44.3,0.5685598194130925,198.92000000000002,7,137
32,51.4,0.5465797665369649,231.08,8,137
33,3.1,0.2709677419354839,1.96,1,258
34,5.05,0.2316831683168317,3.16,2,258
35,8.85,0.15480225988700566,5.5600000000000005,3,258
36,12.25,0.08530612244897959,7.76,4,258
37,29.9,-0.30713712374581936,20.04,5,258
38,37.1,-0.5023935309973045,26.16,6,258
39,44.3,-0.7523747178329571,34.,7,258
40,3.1,-1.6048387096774193,2.16,1,259
41,5.05,-1.5910891089108912,3.52,2,259
42,8.85,-1.5649717514124295,6.16,3,259
43,12.25,-1.5412244897959182,8.52,4,259
44,29.9,-1.4176521739130434,20.96,5,259
45,37.1,-1.3665067385444742,26.12,6,259
46,44.3,-1.3144108352144468,31.32,7,259
47,51.4,-1.2622996108949416,36.56,8,259
48,3.1,-0.31129032258064515,-15.08,1,261
49,5.05,-0.3287128712871287,-24.560000000000002,2,261
50,8.85,-0.36271186440677966,-43.08,3,261
51,12.25,-0.393469387755102,-59.68,4,261
52,29.9,-0.55514381270903,-147.16,5,261
53,37.1,-0.6229056603773584,-183.88,6,261
54,44.3,-0.6925869074492098,-221.52,7,261
55,51.4,-0.7634124513618676,-259.76,8,261
56,3.1,-2.970967741935484,-5.5600000000000005,1,275
57,5.05,-2.985148514851485,-9.08,2,275
58,8.85,-3.0135593220338985,-15.88,3,275
59,12.25,-3.0395918367346937,-22.,4,275
60,29.9,3.10923745819398,-54.120000000000005,5,275
61,37.1,3.0535849056603768,-67.44,6,275
62,44.3,2.996374717832957,-81.04,7,275
63,51.4,2.9392801556420234,-94.68,8,275
64,3.1,2.838709677419355,-18.2,1,291
65,5.05,2.8306930693069305,-29.68,2,291
66,8.85,2.814124293785311,-52.,3,291
67,12.25,2.7995918367346935,-72.,4,291
68,29.9,2.7239799331103676,-176.12,5,291
69,37.1,2.6931482479784363,-218.88,6,291
70,44.3,2.6618239277652367,-261.84000000000003,7,291
71,51.4,2.6310311284046692,-304.44,8,291
72,3.1,0.14516129032258066,1.44,1,674
73,5.05,0.1405940594059406,2.36,2,674
74,8.85,0.12937853107344632,4.12,3,674
75,12.25,0.11999999999999998,5.68,4,674
