PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,876.584,188.235,370.755,-587.799,500.0,1.0,1.0,207.0,578.0
15.0,673.819,95.211,-309.544,-314.879,500.0,-1.0,1.0,207.0,579.0
