particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
204.0,-0.242,0.552,0.782,-0.216,0.492,0.697,1.0,211.0,847.0,0.14,204.0
229.0,-0.04,-0.246,-0.968,-0.142,-0.883,-3.468,1.0,211.0,847.0,0.14,229.0
320.0,0.032,0.194,0.976,0.049,0.296,1.487,-1.0,-211.0,847.0,0.14,320.0
321.0,-0.76,-0.508,-0.32,-0.424,-0.283,-0.179,1.0,211.0,847.0,0.14,321.0
322.0,-0.403,-0.162,0.887,-0.357,-0.143,0.785,-1.0,-211.0,847.0,0.14,322.0
324.0,0.024,-0.291,-0.956,0.126,-1.536,-5.048,1.0,211.0,847.0,0.14,324.0
345.0,0.126,-0.154,0.979,0.52,-0.634,4.033,-1.0,-211.0,847.0,0.14,345.0
377.0,0.057,0.179,0.979,0.1,0.315,1.72,1.0,211.0,847.0,0.14,377.0
378.0,-0.171,-0.233,0.929,-0.361,-0.493,1.965,-1.0,-321.0,847.0,0.494,378.0
403.0,-0.084,-0.158,-0.982,-0.187,-0.353,-2.191,-1.0,-211.0,847.0,0.14,403.0
406.0,0.747,0.562,-0.131,0.316,0.238,-0.055,-1.0,-211.0,847.0,0.14,406.0
408.0,0.507,-0.37,0.773,0.755,-0.551,1.149,-1.0,-211.0,847.0,0.14,408.0
411.0,0.071,-0.179,0.979,0.15,-0.377,2.061,1.0,211.0,847.0,0.14,411.0
438.0,0.5,-0.001,0.75,0.161,-0.0,0.242,-1.0,-211.0,847.0,0.14,438.0
441.0,-0.599,-0.124,-0.751,-0.338,-0.07,-0.424,1.0,211.0,847.0,0.14,441.0
443.0,0.004,-0.249,-0.953,0.003,-0.205,-0.783,-1.0,-211.0,847.0,0.14,443.0
538.0,-0.532,-0.349,-0.764,-0.68,-0.446,-0.975,1.0,211.0,847.0,0.14,538.0
565.0,0.212,-0.077,0.973,0.666,-0.241,3.059,1.0,211.0,847.0,0.14,565.0
566.0,0.277,0.109,0.948,0.337,0.133,1.153,-1.0,-211.0,847.0,0.14,566.0
