"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,2.5661290322580643,17.84,1,199
2,5.05,2.5693069306930694,29.080000000000002,2,199
3,8.85,2.5757062146892657,50.96,3,199
4,12.25,2.5812244897959182,70.56,4,199
5,29.9,2.6115183946488294,172.24,5,199
6,37.1,2.62377358490566,213.8,6,199
7,44.3,2.6360361173814897,255.36,7,199
8,51.4,2.6481634241245136,296.36,8,199
9,3.1,-1.7983870967741935,-18.16,1,210
10,5.05,-1.7861386138613862,-29.560000000000002,2,210
11,8.85,-1.761581920903955,-51.84,3,210
12,12.25,-1.740408163265306,-71.76,4,210
13,29.9,-1.62790635451505,-176.08,5,210
14,37.1,-1.5811374663072775,-219.20000000000002,6,210
15,44.3,-1.534221218961625,-262.84000000000003,7,210
16,51.4,-1.487136186770428,-306.44,8,210
17,3.1,-0.267741935483871,-17.32,1,211
18,5.05,-0.27920792079207923,-28.240000000000002,2,211
19,8.85,-0.3022598870056497,-49.480000000000004,3,211
20,12.25,-0.32326530612244897,-68.56,4,211
21,29.9,-0.4315384615384615,-168.08,5,211
22,37.1,-0.47627493261455517,-209.20000000000002,6,211
23,44.3,-0.521589164785553,-250.76000000000002,7,211
24,51.4,-0.5668871595330739,-292.24,8,211
25,3.1,1.3274193548387097,16.240000000000002,1,218
26,5.05,1.3346534653465347,26.48,2,218
27,8.85,1.348587570621469,46.4,3,218
28,12.25,1.3608163265306121,64.2,4,218
29,29.9,1.4247023411371236,156.96,5,218
30,37.1,1.4509110512129377,195.,6,218
31,44.3,1.477119638826185,233.12,7,218
32,51.4,1.5031439688715953,270.88,8,218
33,3.1,0.5645161290322581,-10.040000000000001,1,227
34,5.05,0.595049504950495,-16.4,2,227
35,8.85,0.6536723163841808,-28.76,3,227
36,12.25,0.7065306122448979,-39.96,4,227
37,29.9,0.9956655518394648,-100.72,5,227
38,37.1,1.1257574123989216,-128.04,6,227
39,44.3,1.2683611738148983,-158.08,7,227
40,51.4,1.4319688715953307,-192.36,8,227
41,3.1,2.6790322580645163,-15.280000000000001,1,246
42,5.05,2.6524752475247526,-24.92,2,246
43,8.85,2.6028248587570624,-43.72,3,246
44,12.25,2.557959183673469,-60.68,4,246
45,29.9,2.317117056856187,-151.48,5,246
46,37.1,2.212566037735849,-191.,6,246
47,44.3,2.1010925507900673,-233.,7,246
48,51.4,1.9814591439688716,-277.96,8,246
49,3.1,2.7903225806451615,-15.16,1,250
50,5.05,2.8,-24.72,2,250
51,8.85,2.819774011299435,-43.32,3,250
52,12.25,2.837551020408163,-60.,4,250
53,29.9,2.929458193979933,-146.92000000000002,5,250
54,37.1,2.967347708894878,-182.72,6,250
55,44.3,3.0054311512415346,-218.76,7,250
56,51.4,3.043396887159533,-254.6,8,250
57,3.1,-2.685483870967742,-4.6000000000000005,1,252
58,5.05,-2.6910891089108913,-7.48,2,252
59,8.85,-2.7005649717514126,-13.08,3,252
60,12.25,-2.7093877551020404,-18.12,4,252
61,29.9,-2.7547959866220735,-44.24,5,252
62,37.1,-2.773336927223719,-54.96,6,252
63,44.3,-2.791990970654627,-65.64,7,252
64,51.4,-2.8103579766536964,-76.24,8,252
65,3.1,2.7838709677419353,-1.76,1,258
66,5.05,2.7742574257425745,-2.84,2,258
67,8.85,2.7576271186440677,-4.96,3,258
68,12.25,2.7424489795918365,-6.88,4,258
69,29.9,2.6637123745819395,-16.84,5,258
70,37.1,2.6313800539083556,-20.92,6,258
71,44.3,2.598812641083521,-25.04,7,258
72,51.4,2.566603112840467,-29.12,8,258
73,3.1,1.961290322580645,-0.92,1,259
74,5.05,1.9663366336633663,-1.52,2,259
75,8.85,1.9740112994350283,-2.68,3,259
76,12.25,1.9812244897959181,-3.72,4,259
77,29.9,2.019418060200669,-9.040000000000001,5,259
78,37.1,2.034959568733153,-11.24,6,259
79,44.3,2.05051467268623,-13.4,7,259
80,51.4,2.065929961089494,-15.56,8,259
81,3.1,2.9403225806451614,2.84,1,284
82,5.05,2.9683168316831683,4.64,2,284
83,8.85,3.0214689265536725,8.120000000000001,3,284
84,12.25,3.0689795918367344,11.28,4,284
85,29.9,-2.9561806020066888,28.2,5,284
86,37.1,-2.842803234501347,35.64,6,284
87,44.3,-2.7209977426636565,43.68,7,284
88,51.4,-2.5882996108949414,52.4,8,284
