PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,738.021,313.148,436.036,-80.535,500.0,1.0,1.0,425.0,709.0
15.0,741.561,482.559,-225.886,-126.591,500.0,-1.0,1.0,425.0,710.0
