particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass
175.0,0.552,0.741,-0.134,0.214,0.288,-0.052,-1.0,-211.0,603.0,0.14
176.0,-0.785,0.152,0.542,-0.422,0.082,0.291,1.0,211.0,603.0,0.14
177.0,0.707,-0.491,-0.465,0.477,-0.332,-0.314,-1.0,-211.0,603.0,0.14
179.0,-0.768,0.265,-0.475,-0.318,0.11,-0.197,1.0,211.0,603.0,0.14
180.0,-0.352,-0.218,-0.898,-0.338,-0.209,-0.861,-1.0,-211.0,603.0,0.14
204.0,-0.328,0.03,-0.509,-0.204,0.018,-0.316,1.0,321.0,603.0,0.494
205.0,0.023,0.521,0.49,0.017,0.368,0.346,-1.0,-321.0,603.0,0.494
206.0,0.19,0.529,-0.617,0.17,0.474,-0.553,1.0,321.0,603.0,0.494
207.0,-0.25,0.709,0.439,-0.251,0.711,0.44,-1.0,-321.0,603.0,0.494
210.0,-0.391,0.306,0.862,-1.925,1.506,4.243,-1.0,-321.0,603.0,0.494
275.0,0.571,0.043,0.82,10.301,0.78,14.798,-1.0,-211.0,603.0,0.14
277.0,0.459,-0.031,0.886,1.055,-0.071,2.037,1.0,211.0,603.0,0.14
278.0,0.507,-0.03,0.86,1.429,-0.085,2.427,-1.0,-211.0,603.0,0.14
282.0,0.639,0.198,0.738,0.943,0.292,1.089,1.0,211.0,603.0,0.14
305.0,-0.095,-0.19,0.976,-0.238,-0.472,2.43,-1.0,-211.0,603.0,0.14
306.0,0.245,-0.255,0.934,0.726,-0.756,2.774,-1.0,-211.0,603.0,0.14
310.0,0.492,0.68,0.52,0.435,0.601,0.46,1.0,211.0,603.0,0.14
311.0,-0.555,0.76,-0.196,-0.281,0.385,-0.099,-1.0,-211.0,603.0,0.14
312.0,-0.587,-0.483,0.626,-0.466,-0.383,0.496,1.0,211.0,603.0,0.14
314.0,-0.449,-0.028,0.736,-0.438,-0.027,0.717,1.0,321.0,603.0,0.494
315.0,0.115,0.47,0.861,0.1,0.408,0.747,-1.0,-211.0,603.0,0.14
320.0,0.057,0.285,0.941,0.045,0.226,0.748,1.0,211.0,603.0,0.14
477.0,-0.352,-0.412,0.834,-1.669,-1.951,3.953,1.0,321.0,603.0,0.494
478.0,-0.158,0.039,0.963,-0.359,0.09,2.196,-1.0,-321.0,603.0,0.494
489.0,0.132,0.349,0.917,0.128,0.338,0.888,1.0,211.0,603.0,0.14
556.0,-0.323,-0.085,0.942,-2.195,-0.581,6.402,1.0,211.0,603.0,0.14
558.0,-0.303,-0.017,0.952,-1.143,-0.065,3.592,1.0,211.0,603.0,0.14
641.0,-0.275,0.232,-0.926,-0.334,0.281,-1.125,-1.0,-211.0,603.0,0.14
665.0,-0.617,0.126,0.765,-0.634,0.129,0.787,-1.0,-211.0,603.0,0.14
670.0,0.066,-0.327,0.923,0.048,-0.236,0.667,1.0,211.0,603.0,0.14
748.0,0.146,0.241,-0.957,0.286,0.473,-1.875,-1.0,-211.0,603.0,0.14
751.0,-0.109,-0.426,-0.269,-0.063,-0.245,-0.155,1.0,321.0,603.0,0.494
756.0,0.104,-0.696,0.71,0.337,-2.251,2.296,1.0,211.0,603.0,0.14
