PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,721.814,-190.416,124.081,468.36,500.0,1.0,1.0,971.0,497.0
15.0,909.912,26.983,-214.848,728.734,500.0,-1.0,1.0,971.0,498.0
